Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type;SQ0 Home;SQ1 Home;SQ2 Home;SQ3 Home;SQ4 Home;SQ0 Away;SQ1 Away;SQ2 Away;SQ3 Away;SQ4 Away
5424;2034;1;20;Arena Nürnberger Versicherung;3192;637;642;1;2;0;1;0;0;0;1;0;1;0;0;12664;70243;17371;60;56;8;4;15;16;5;7;8;1;26;35;13;11;17;0;11;6;5;0;0;2;1;4;Regular Season;3;29;13;8;7;19;17;11;8;1
5425;2034;1;20;ROFA-Stadion;463;641;1814;2;3;1;1;0;0;0;2;0;1;0;0;73334;57218;152478;73;46;10;15;15;17;6;6;5;4;39;34;21;12;13;0;11;6;10;0;0;6;0;5;Regular Season;7;33;20;9;4;11;19;6;6;4
5426;2034;1;20;Mercedes-Benz Arena;12884;625;646;7;2;3;2;2;0;0;0;2;0;0;0;11256;78218;86572;73;44;15;17;17;15;2;2;9;7;40;49;20;12;23;0;5;7;7;0;2;6;0;5;Regular Season;2;37;21;9;4;14;17;5;6;2
5427;2034;1;20;Städtische Eissporthalle Landshut;806;639;627;4;1;0;2;2;0;0;1;0;0;0;0;68406;65075;43068;61;54;10;14;22;13;7;4;5;5;27;23;1;19;13;0;11;7;5;0;0;7;0;5;Regular Season;8;32;10;8;3;14;20;12;7;1
5428;2034;1;20;Yayla-Arena;2643;636;1813;7;3;4;0;3;0;0;2;0;1;0;0;17516;34751;168472;65;50;12;14;21;20;2;7;3;3;38;32;20;8;13;0;9;5;8;0;3;7;1;6;Regular Season;4;35;8;16;2;10;16;13;6;5
5429;2034;1;20;Olympia-Eissportzentrum;975;631;628;5;3;0;3;2;0;0;0;3;0;0;0;17395;85310;52191;72;54;30;14;13;28;6;4;4;6;36;22;7;28;7;0;6;11;4;0;1;7;2;5;Regular Season;5;33;19;14;1;12;22;13;5;2
5430;2034;1;22;ROFA-Stadion;457;641;636;5;4;1;2;1;1;0;3;0;1;0;0;91410;91355;161328;56;49;22;12;22;14;3;4;5;6;37;34;10;11;7;2;10;7;12;0;2;6;3;6;Regular Season;7;24;11;9;5;3;18;13;12;3
5431;2034;1;22;Olympia-Eissportzentrum;900;631;647;3;5;1;1;1;0;0;2;2;1;0;0;146375;52191;23154;65;66;8;6;20;20;2;4;7;6;32;28;11;15;16;0;16;9;10;0;1;3;0;4;Regular Season;6;25;17;10;7;7;30;13;11;5
5432;2034;1;22;Eissporthalle Kassel;1909;1814;628;1;2;0;0;1;0;0;1;0;1;0;0;153638;152478;11858;52;70;22;14;20;25;5;1;7;11;30;33;13;4;8;0;12;10;20;0;1;7;0;6;Regular Season;11;27;11;1;2;5;37;20;7;1
5433;2034;1;22;Colonel-Knight-Stadion;1032;1813;637;5;4;2;2;1;0;0;2;1;1;0;0;6776;153641;90799;51;80;14;20;19;21;3;3;6;9;35;38;8;6;14;0;10;22;16;0;2;5;0;7;Regular Season;11;22;8;6;4;6;39;12;17;6
5434;2034;1;22;Eisarena Bremerhaven;1816;646;642;3;4;0;1;2;0;0;2;1;1;0;0;57169;43773;76699;56;51;8;6;16;25;3;4;8;8;26;30;6;10;12;0;16;6;11;0;0;3;1;4;Regular Season;10;25;10;11;0;5;25;6;10;5
5435;2034;1;22;Eisstadion am Pulverturm;722;629;627;4;6;2;1;1;0;0;3;0;3;0;0;10229;5476;43030;56;61;10;8;22;18;1;0;5;6;21;38;8;8;10;0;11;9;18;0;0;4;2;5;Regular Season;10;20;11;12;3;8;23;16;10;4
5436;2034;1;31;Helios Arena;1460;642;1814;5;4;0;2;3;0;0;3;1;0;0;0;12206;74239;12664;64;84;12;10;26;22;1;3;8;10;44;43;9;13;18;0;12;18;10;0;2;5;2;6;Regular Season;7;23;15;10;9;11;45;15;8;5
5437;2034;1;31;Colonel-Knight-Stadion;1017;1813;629;6;1;3;1;2;0;0;0;1;0;0;0;153737;87603;6776;41;67;16;6;30;18;5;1;3;6;23;31;10;2;5;0;24;10;12;0;2;3;0;3;Regular Season;7;9;15;8;2;6;29;12;11;9
5438;2034;1;31;Eisarena Bremerhaven;2067;646;639;2;5;0;0;2;0;0;1;1;3;0;0;8857;16551;3554;45;69;13;11;25;20;3;2;9;3;25;41;3;8;7;0;18;11;23;0;0;3;1;4;Regular Season;15;15;8;7;0;1;37;16;12;3
5439;2034;2;2;SAP Arena;7334;627;631;1;4;0;1;0;0;0;2;2;0;0;0;44388;49811;153647;47;69;6;8;24;17;2;5;6;8;33;32;12;7;7;0;11;12;9;0;0;4;0;3;Regular Season;5;24;13;4;1;8;27;23;8;3
5440;2034;2;2;Eis Arena Wolfsburg;1618;628;625;5;2;1;2;2;0;0;1;0;1;0;0;4382;13008;78634;53;50;23;26;16;14;3;13;1;3;40;30;11;10;10;0;12;7;10;0;1;5;0;4;Regular Season;7;25;12;9;0;9;19;13;7;2
5441;2034;2;2;Eisstadion im Sahnpark;99;647;646;3;2;0;2;0;1;0;0;2;0;0;0;91370;43773;34926;69;64;6;8;20;22;1;9;4;3;28;35;3;15;14;3;12;11;14;0;1;4;0;3;Regular Season;9;36;11;7;6;8;30;14;9;3
5442;2034;2;3;ROFA-Stadion;455;641;629;3;6;2;0;1;0;0;2;3;1;0;0;169573;69959;85796;62;59;8;4;20;16;4;4;1;6;24;36;16;10;10;0;9;15;11;0;0;2;3;4;Regular Season;9;33;10;6;4;9;24;12;11;3
5443;2034;2;3;Städtische Eissporthalle Landshut;817;639;637;3;2;1;0;1;0;1;0;2;0;0;0;169605;11464;83847;57;65;13;11;30;23;5;6;4;3;25;40;13;5;12;0;7;14;5;3;0;3;0;4;Regular Season;11;29;9;7;3;12;32;9;13;1
5444;2034;2;3;Eissporthalle Kassel;1753;1814;1813;4;1;1;1;2;0;0;1;0;0;0;0;50125;152478;74239;63;66;24;12;16;11;2;2;4;5;34;31;18;9;6;0;11;11;18;0;2;6;1;7;Regular Season;8;32;9;10;4;9;34;9;10;4
5445;2034;2;3;Helios Arena;1452;642;636;1;3;0;0;1;0;0;2;0;1;0;0;57656;12664;91355;46;58;12;6;18;23;8;6;8;6;31;27;9;4;8;0;11;13;9;0;0;3;1;6;Regular Season;8;16;7;11;4;6;29;13;8;2
5446;2034;2;4;Mercedes-Benz Arena;13239;625;647;5;0;2;2;1;0;0;0;0;0;0;0;86572;153586;144566;72;47;8;6;25;16;6;6;9;7;33;28;13;20;20;0;10;5;6;0;1;3;0;4;Regular Season;2;30;19;17;4;7;23;10;3;4
5447;2034;2;5;Arena Nürnberger Versicherung;2877;637;1814;6;2;1;5;0;0;0;1;0;1;0;0;57189;91390;144904;82;45;6;6;25;14;5;3;2;4;33;29;12;26;13;0;8;3;4;0;0;3;0;3;Regular Season;12;35;19;12;4;10;17;9;9;0
5448;2034;2;5;Städtische Eissporthalle Landshut;944;639;628;1;4;1;0;0;0;0;0;2;2;0;0;2315;85310;86702;47;50;18;18;20;14;11;3;12;4;31;29;12;7;6;0;7;10;13;0;1;4;1;9;Regular Season;8;22;5;6;6;8;23;7;10;2
5449;2034;2;5;Yayla-Arena;3026;636;627;0;2;0;0;0;0;0;1;0;1;0;0;35306;91355;73266;52;65;20;16;16;16;2;12;4;2;25;28;11;7;4;0;12;16;6;0;0;3;1;5;Regular Season;9;22;14;3;4;5;31;18;11;0
5450;2034;2;5;Olympia-Eissportzentrum;820;631;641;3;2;0;0;2;0;1;0;1;1;0;0;86397;86180;5805;58;63;12;10;21;23;6;6;5;5;46;23;11;10;17;1;9;10;13;2;0;5;0;6;Regular Season;7;29;13;8;4;9;27;14;14;2
5451;2034;2;5;Colonel-Knight-Stadion;1024;1813;646;1;3;1;0;0;0;0;2;0;1;0;0;162530;43103;44447;60;84;8;10;18;21;1;5;2;1;27;39;12;14;8;0;17;14;24;0;0;5;1;4;Regular Season;12;27;12;7;2;10;35;20;12;7
5452;2034;2;5;Eisstadion am Pulverturm;630;629;642;3;1;1;1;1;0;0;0;0;1;0;0;85796;43073;69959;67;51;4;2;27;15;3;3;5;6;31;22;21;8;7;0;4;10;11;0;0;1;0;2;Regular Season;8;29;17;13;0;11;20;15;5;0
5453;2034;2;7;Olympia-Eissportzentrum;916;631;625;4;3;1;0;2;0;1;3;0;0;0;0;17395;153586;52191;80;82;18;4;26;13;4;1;7;7;38;31;16;7;17;1;22;13;12;1;1;2;1;4;Regular Season;17;34;20;8;4;11;37;15;14;7
5454;2034;2;8;Helios Arena;1616;642;639;4;3;0;2;2;0;0;1;2;0;0;0;73243;16551;57169;47;68;8;8;14;18;7;6;6;7;38;27;9;6;8;0;12;18;12;0;1;4;1;4;Regular Season;9;23;7;6;2;8;36;15;6;3
5455;2034;2;9;Eissporthalle Kassel;1790;1814;629;0;3;0;0;0;0;0;3;0;0;0;0;8426;169573;10489;53;70;12;10;27;10;6;3;6;8;34;41;13;9;10;0;11;13;20;0;0;5;0;6;Regular Season;7;28;11;6;1;10;21;20;13;6
5456;2034;2;24;SAP Arena;7748;627;1813;4;5;3;1;0;0;0;2;2;1;0;0;153737;71357;78966;81;62;8;8;10;19;2;1;5;2;32;29;20;19;14;0;7;10;5;0;1;4;2;4;Regular Season;7;34;20;16;4;14;28;10;6;4
5457;2034;2;24;ROFA-Stadion;425;641;625;5;7;4;0;1;0;0;1;3;3;0;0;79146;152580;78218;56;74;10;6;29;8;8;2;5;5;36;36;13;6;6;0;16;21;7;0;1;3;1;5;Regular Season;12;21;14;6;3;8;32;19;9;6
5458;2034;2;24;Yayla-Arena;2736;636;637;6;2;2;3;1;0;0;1;1;0;0;0;141688;149859;43095;66;59;10;10;21;19;2;4;5;5;26;33;20;16;7;0;9;7;14;0;2;5;1;5;Regular Season;6;25;20;13;2;8;23;17;8;3
5459;2034;2;24;Eisstadion im Sahnpark;108;647;628;1;6;0;1;0;0;0;3;3;0;0;0;85310;79156;43323;64;66;20;14;21;20;4;6;2;5;35;48;5;10;14;0;13;17;16;0;0;7;2;5;Regular Season;10;28;10;12;4;7;30;17;9;3
5460;2034;2;24;Eisarena Bremerhaven;1803;646;631;2;7;2;0;0;0;0;3;2;2;0;0;91747;86397;49811;60;68;13;15;20;17;6;5;6;7;35;46;9;13;9;0;17;15;11;0;0;5;1;4;Regular Season;10;24;17;8;1;7;25;14;16;6
5461;2034;2;26;SAP Arena;8407;627;628;3;1;1;0;2;0;0;0;0;1;0;0;35306;13063;12776;62;61;10;6;15;21;8;4;3;4;31;27;7;6;13;0;10;10;11;0;0;3;0;5;Regular Season;9;31;15;7;0;7;29;14;9;2
5462;2034;2;26;Arena Nürnberger Versicherung;2874;637;631;2;1;1;0;0;0;1;1;0;0;0;0;14140;13054;53861;64;68;13;15;32;14;8;9;7;12;31;35;12;7;13;4;17;7;11;5;0;5;0;4;Regular Season;13;24;17;11;2;10;31;13;14;2
5463;2034;2;26;Mercedes-Benz Arena;12567;625;642;4;5;1;2;1;0;0;0;4;1;0;0;12206;78218;91583;60;51;8;4;29;13;9;4;6;6;35;25;8;15;5;0;7;13;12;0;1;2;1;4;Regular Season;8;27;13;8;4;7;23;12;7;2
5464;2034;2;26;Städtische Eissporthalle Landshut;836;639;1814;4;2;1;1;2;0;0;1;0;1;0;0;8857;31896;16551;78;52;9;25;15;16;6;2;3;6;41;21;12;19;24;0;11;3;6;0;1;5;1;2;Regular Season;4;31;23;17;3;12;22;11;5;2
5465;2034;2;26;Colonel-Knight-Stadion;960;1813;647;3;2;1;2;0;0;0;2;0;0;0;0;12343;34926;87603;60;64;12;6;27;17;4;3;10;6;33;35;14;20;5;0;19;10;13;0;1;3;1;6;Regular Season;4;23;18;10;5;4;33;14;10;3
5466;2034;2;26;Eisarena Bremerhaven;1752;646;641;3;2;1;2;0;0;0;0;2;0;0;0;64026;18894;162530;52;59;8;6;18;34;5;4;2;3;28;28;17;6;7;0;7;16;12;0;0;3;0;4;Regular Season;11;23;10;6;2;5;20;16;13;5
5467;2034;2;26;Eisstadion am Pulverturm;687;629;636;3;2;1;0;2;0;0;1;1;0;0;0;10489;164338;5476;59;53;8;4;26;22;4;4;9;4;30;29;18;6;16;0;5;12;7;0;0;2;1;4;Regular Season;3;29;13;13;1;6;21;17;7;2
5468;2034;2;28;Eis Arena Wolfsburg;1700;628;641;1;2;0;1;0;0;0;0;1;1;0;0;61000;6839;14056;47;53;6;6;15;12;5;6;6;3;33;30;3;7;9;0;4;11;7;0;0;3;1;3;Regular Season;8;23;11;4;1;8;22;9;13;1
5469;2034;2;28;Yayla-Arena;2994;636;647;2;1;0;1;1;0;0;0;1;0;0;0;91355;13864;168472;54;53;21;9;24;28;6;6;4;5;41;34;4;7;9;0;10;10;9;0;1;2;0;3;Regular Season;15;20;9;8;2;8;23;13;6;3
5470;2034;3;1;Arena Nürnberger Versicherung;2698;637;627;1;5;0;0;1;0;0;1;0;4;0;0;26555;19290;35306;46;46;24;14;17;25;3;4;7;6;27;27;6;5;6;0;9;5;14;0;1;7;4;7;Regular Season;12;15;10;8;1;3;23;13;3;4
5471;2034;3;3;SAP Arena;7650;627;646;7;3;2;3;2;0;0;1;0;2;0;0;9666;13480;79883;67;50;10;8;23;16;7;1;5;1;44;32;14;18;11;0;6;5;15;0;1;4;1;5;Regular Season;5;28;21;11;2;13;17;11;6;3
5472;2034;3;3;ROFA-Stadion;458;641;637;2;5;0;0;2;0;0;1;1;3;0;0;91390;57189;-1;48;69;16;14;24;26;3;8;2;6;22;47;7;8;7;0;11;6;19;0;1;7;0;8;Regular Season;9;26;6;5;2;10;29;16;10;4
5473;2034;3;3;Eis Arena Wolfsburg;1592;628;636;2;1;1;0;1;0;0;1;0;0;0;0;13063;164338;6824;61;51;11;9;36;13;2;8;3;6;25;26;13;10;7;0;14;6;5;0;0;2;0;3;Regular Season;8;28;14;6;5;11;23;9;7;1
5474;2034;3;3;Olympia-Eissportzentrum;917;631;642;3;0;1;1;1;0;0;0;0;0;0;0;77084;49811;56641;72;60;18;20;25;19;7;5;7;2;33;31;15;8;17;0;14;12;6;0;1;5;0;4;Regular Season;10;32;13;14;3;9;23;15;12;1
5475;2034;3;3;Eissporthalle Kassel;1874;1814;647;4;5;2;1;1;0;0;0;1;3;1;0;146962;74239;91370;64;65;16;6;21;16;2;5;2;5;36;35;14;16;5;1;7;7;15;2;1;3;1;3;Regular Season;14;24;14;5;7;12;26;13;11;3
5476;2034;3;3;Colonel-Knight-Stadion;1036;1813;625;2;3;1;1;0;0;0;1;1;0;0;1;75313;90799;79146;65;76;8;8;15;12;5;6;6;3;33;33;8;17;5;0;10;14;24;4;0;4;1;4;Regular Season;16;26;11;11;3;6;44;16;9;3
5477;2034;3;3;Eisstadion am Pulverturm;822;629;639;6;3;2;4;0;0;0;2;0;1;0;0;11160;37087;71699;57;49;14;8;16;17;5;3;6;4;26;29;9;11;9;0;6;8;9;0;1;4;2;7;Regular Season;8;23;15;8;3;11;17;5;14;2
5478;2034;3;5;Arena Nürnberger Versicherung;2756;637;625;2;5;0;1;1;0;0;1;1;3;0;0;78771;153586;89448;68;51;31;9;22;12;3;6;7;3;31;24;13;9;6;0;5;10;12;0;0;2;1;3;Regular Season;14;31;12;10;1;8;19;12;11;1
5479;2034;3;5;ROFA-Stadion;400;641;627;1;2;0;1;0;0;0;0;1;1;0;0;19685;152730;13132;50;50;9;13;12;4;8;4;4;2;24;28;14;6;6;0;8;9;7;0;1;4;0;2;Regular Season;12;17;14;5;2;7;23;11;5;4
5480;2034;3;5;Eis Arena Wolfsburg;1639;628;642;4;1;0;1;3;0;0;0;1;0;0;0;13138;8829;3861;63;56;6;18;24;9;2;1;5;4;25;38;18;13;12;0;7;8;15;0;1;4;0;3;Regular Season;5;28;16;11;3;9;24;12;11;0
5481;2034;3;5;Yayla-Arena;2584;636;1814;4;1;1;2;1;0;0;0;0;1;0;0;169055;144715;10644;67;53;14;16;15;20;2;6;5;4;34;26;12;18;11;0;8;2;10;0;0;3;0;2;Regular Season;4;30;17;14;2;11;31;7;4;0
5482;2034;3;5;Olympia-Eissportzentrum;913;631;1813;7;1;3;1;3;0;0;0;0;1;0;0;13054;52191;44388;64;58;10;8;19;14;5;5;4;5;29;27;12;15;11;0;7;7;10;0;1;4;1;5;Regular Season;6;29;12;11;6;15;28;8;6;1
5483;2034;3;5;Eisstadion im Sahnpark;100;647;639;7;5;2;4;1;0;0;2;1;2;0;0;16551;50485;3853;60;51;8;8;17;18;1;2;4;6;29;33;10;17;8;0;14;6;6;0;3;4;1;4;Regular Season;5;33;10;8;4;7;24;11;5;4
5484;2034;3;5;Eisarena Bremerhaven;1732;646;629;5;2;3;2;0;0;0;0;1;1;0;0;83052;-1;1813;56;55;10;18;18;16;5;4;3;8;28;34;12;8;15;0;10;10;5;0;1;9;1;5;Regular Season;2;31;10;7;6;7;27;15;3;3
5485;2034;3;10;Mercedes-Benz Arena;13309;625;636;2;4;1;1;0;0;0;1;3;0;0;0;141688;72736;73274;67;54;12;4;25;13;11;3;8;3;28;26;16;19;6;0;8;4;9;0;1;2;0;1;Regular Season;5;31;17;10;4;14;21;13;5;1
5486;2034;3;10;Städtische Eissporthalle Landshut;925;639;641;3;4;3;0;0;0;0;1;0;2;0;1;61000;169605;37642;66;56;25;12;24;16;5;9;8;1;34;23;10;10;7;2;7;13;11;0;0;6;2;7;Regular Season;15;24;16;10;4;14;24;12;4;4
5487;2034;3;10;Eis Arena Wolfsburg;1813;628;1813;1;2;1;0;0;0;0;0;2;0;0;0;90799;43154;6776;61;76;8;6;20;29;2;6;4;3;35;31;13;6;9;0;12;16;9;0;0;3;1;4;Regular Season;7;28;13;12;1;12;44;14;6;0
5488;2034;3;10;Eissporthalle Kassel;1807;1814;646;5;2;2;2;1;0;0;1;1;0;0;0;170323;31896;47690;72;55;6;8;20;9;5;7;6;2;32;32;19;10;13;0;13;7;11;0;1;4;1;3;Regular Season;10;26;14;16;6;7;23;11;11;3
5489;2034;3;10;Helios Arena;1442;642;627;3;6;2;0;1;0;0;3;1;2;0;0;19685;79883;13480;51;57;12;12;26;14;4;8;4;2;33;35;9;11;3;0;13;11;16;0;0;6;2;6;Regular Season;9;26;9;5;2;7;27;10;11;2
5490;2034;3;10;Eisstadion im Sahnpark;95;647;637;2;3;0;0;2;0;0;1;0;2;0;0;144904;160899;91390;53;46;10;14;22;22;3;5;8;3;36;31;6;13;12;0;6;3;10;0;1;7;1;5;Regular Season;9;26;9;6;3;5;27;5;7;2
5491;2034;3;10;Eisstadion am Pulverturm;710;629;631;2;3;0;0;2;0;0;1;1;1;0;0;56641;169573;17395;49;74;6;4;24;17;4;3;8;5;22;40;5;8;8;0;9;21;9;0;0;2;2;3;Regular Season;10;23;8;6;2;6;37;16;11;4
5493;2033;8;18;Eisstadion im Sahnpark;76;647;625;0;5;0;0;0;0;0;2;2;1;0;0;11256;153586;78771;40;74;14;14;17;21;5;6;7;5;31;36;4;5;10;0;21;18;7;0;0;7;2;7;Pre-Season;8;18;7;6;1;8;39;8;17;2
5495;2033;8;18;SAP Arena;5749;627;628;4;3;0;2;1;0;1;1;1;1;0;0;35306;153638;12997;64;65;19;19;26;18;9;4;4;2;36;37;4;10;6;2;17;10;11;0;1;7;2;7;Pre-Season;17;17;19;9;5;13;26;15;12;2
5497;2033;8;18;Städtische Eissporthalle Landshut;695;639;629;2;3;0;1;1;0;0;2;0;1;0;0;3213;68406;85644;75;48;10;10;14;21;4;7;10;4;27;26;23;16;16;0;8;2;6;0;0;5;0;5;Pre-Season;8;28;23;8;8;9;21;12;4;2
5499;2033;8;18;ROFA-Stadion;385;641;631;4;6;0;3;1;0;0;3;1;2;0;0;43453;162007;8362;49;62;6;6;25;13;3;7;6;10;31;27;5;5;16;0;11;14;15;0;0;3;1;3;Pre-Season;10;20;13;3;3;10;23;14;12;3
5501;2033;8;18;Helios Arena;1129;642;646;3;1;2;0;1;0;0;0;1;0;0;0;73243;45368;12206;69;47;27;16;22;19;0;7;6;5;35;26;13;6;20;0;4;11;7;0;1;8;0;8;Pre-Season;6;31;13;11;8;9;21;9;7;1
5503;2033;8;18;Colonel-Knight-Stadion;799;1813;637;2;3;0;1;1;0;0;0;2;1;0;0;-1;73242;180022;54;57;18;8;22;19;3;2;4;9;30;28;8;9;11;0;6;12;11;0;1;4;0;4;Pre-Season;5;27;10;10;2;8;23;14;6;6
5505;2033;8;18;Eissporthalle Kassel;1615;1814;636;3;1;1;2;0;0;0;0;1;0;0;0;50125;149859;170323;68;48;4;10;20;25;7;2;6;5;34;20;15;16;11;0;8;8;9;0;1;5;0;2;Pre-Season;7;32;14;15;0;10;14;10;11;3
5507;2033;8;19;Olympia-Eissportzentrum;648;631;642;0;7;0;0;0;0;0;2;2;3;0;0;169552;86566;76699;59;79;16;10;14;14;4;3;7;7;38;32;13;9;5;0;14;14;18;0;0;5;2;3;Pre-Season;10;27;9;10;3;9;35;15;17;3
5509;2033;8;19;SAP Arena;6425;627;647;4;2;2;1;1;0;0;1;1;0;0;0;37841;19375;71357;72;52;10;12;11;26;3;2;3;2;39;20;20;23;10;0;9;5;12;0;0;6;0;5;Pre-Season;6;35;19;9;3;14;25;9;1;3
5511;2033;8;19;Eis Arena Wolfsburg;1372;628;636;3;4;1;2;0;0;0;1;0;2;0;1;91355;50518;141688;63;57;8;12;19;27;9;4;4;3;50;22;14;10;18;0;10;7;12;0;0;6;3;4;Pre-Season;5;37;11;11;2;16;21;11;11;1
5513;2033;8;19;Colonel-Knight-Stadion;853;1813;1814;3;4;0;1;2;0;0;2;1;0;1;0;11858;12343;50125;74;70;8;12;24;22;5;5;7;0;29;27;6;22;6;2;18;12;18;2;2;6;1;4;Pre-Season;9;32;17;13;3;8;31;10;16;5
5515;2033;8;19;Mercedes-Benz Arena;10637;625;637;8;2;2;2;4;0;0;1;1;0;0;0;78218;86572;153586;79;52;14;14;21;17;4;8;6;5;31;43;12;15;29;0;14;8;4;0;4;7;0;7;Pre-Season;10;33;15;11;10;8;26;9;7;2
5517;2033;8;19;ROFA-Stadion;461;641;639;5;2;2;1;2;0;0;1;0;1;0;0;61000;161328;53143;53;63;20;32;20;9;3;7;5;8;30;37;5;2;16;0;21;9;7;0;2;11;1;10;Pre-Season;12;18;12;8;3;8;36;12;7;0
5519;2033;8;19;Eisarena Bremerhaven;1413;646;629;4;0;1;0;3;0;0;0;0;0;0;0;20122;64026;83052;59;52;6;2;21;15;8;1;2;3;17;21;11;13;7;0;9;8;12;0;0;1;0;3;Pre-Season;12;22;14;5;6;8;25;10;7;2
5521;2033;8;21;Olympia-Eissportzentrum;665;631;625;7;3;1;1;5;0;0;0;2;1;0;0;153647;13054;170121;56;51;10;8;21;17;1;4;4;6;33;33;5;10;16;0;13;11;6;0;0;4;2;5;Pre-Season;10;25;10;10;1;9;17;12;10;3
5523;2033;8;21;Helios Arena;1263;642;646;2;0;1;0;1;0;0;0;0;0;0;0;57169;83052;73243;61;55;16;28;16;8;6;6;5;9;30;24;19;8;10;0;6;6;9;0;1;9;0;8;Pre-Season;1;35;16;8;1;10;28;10;6;1
5525;2033;8;21;Yayla-Arena;2336;636;637;5;0;0;3;2;0;0;0;0;0;0;0;73274;78695;167155;78;55;4;16;13;22;7;8;5;11;33;26;12;19;7;0;5;15;9;0;1;3;0;2;Pre-Season;9;37;12;15;5;10;26;8;9;2
5527;2033;8;21;Eisstadion im Sahnpark;78;647;627;3;4;2;1;0;0;0;0;2;2;0;0;73282;160888;35306;47;57;10;10;21;12;0;2;6;3;22;34;12;7;3;0;7;12;18;0;2;5;2;5;Pre-Season;7;24;12;2;2;4;28;13;10;2
5529;2033;8;21;Eissporthalle Kassel;1613;1814;1813;7;2;3;0;4;0;0;0;1;1;0;0;50125;31896;10319;68;60;20;14;18;14;4;1;1;6;41;30;15;10;15;0;8;12;13;0;3;7;1;5;Pre-Season;7;29;16;12;4;11;27;13;7;2
5531;2033;8;21;Städtische Eissporthalle Landshut;723;639;628;3;1;3;0;0;0;0;1;0;0;0;0;16551;153638;8857;55;47;8;2;24;32;7;3;3;1;26;24;14;8;9;0;13;9;2;0;0;1;1;4;Pre-Season;8;27;8;10;2;8;24;8;4;3
5533;2033;8;21;Eisstadion am Pulverturm;614;629;641;3;5;2;0;1;0;0;1;3;1;0;0;152580;145052;57218;58;49;6;8;20;16;5;3;5;2;20;25;9;9;22;0;5;10;5;0;0;4;1;3;Pre-Season;4;28;15;8;3;10;19;13;5;2
5535;2033;8;22;Colonel-Knight-Stadion;735;1813;636;1;2;0;1;0;0;0;2;0;0;0;0;75313;73242;169055;50;84;28;8;23;11;9;4;3;4;23;39;7;8;1;0;10;15;24;0;1;4;1;9;Pre-Season;16;13;14;4;3;4;38;17;21;4
5537;2033;8;22;ROFA-Stadion;353;641;642;3;1;1;1;1;0;0;0;1;0;0;0;14056;551;50488;51;55;8;4;18;18;1;7;9;9;32;22;19;2;7;0;8;10;8;0;0;2;1;4;Pre-Season;11;19;10;8;3;7;26;12;7;3
5539;2033;8;22;Olympia-Eissportzentrum;639;631;1814;3;4;1;1;1;0;0;1;2;1;0;0;10319;85728;74239;47;70;26;29;23;8;3;2;4;7;36;27;7;9;9;0;9;10;16;0;2;8;0;8;Pre-Season;12;17;12;5;1;10;29;19;8;4
5541;2033;8;22;Eisarena Bremerhaven;1449;646;637;5;0;2;2;1;0;0;0;0;0;0;0;43064;83052;-1;62;50;22;12;28;22;7;5;4;7;29;33;4;14;13;0;10;15;5;0;3;6;0;6;Pre-Season;12;24;12;9;5;6;32;4;7;1
5543;2033;8;22;SAP Arena;5848;627;647;6;3;3;0;3;0;0;1;2;0;0;0;71357;169044;12997;51;56;10;12;22;16;2;1;4;3;45;23;13;4;15;0;14;8;7;0;2;6;2;5;Pre-Season;8;26;6;8;3;10;21;9;11;5
5545;2033;8;22;Mercedes-Benz Arena;9783;625;629;3;1;0;2;1;0;0;1;0;0;0;0;67748;43048;72736;84;52;2;10;23;9;7;2;6;7;39;26;15;14;18;0;5;10;6;0;0;5;0;1;Pre-Season;6;43;16;15;4;12;16;14;9;1
5547;2033;8;22;Eis Arena Wolfsburg;1446;628;639;4;1;3;0;1;0;0;1;0;0;0;0;53184;-1;3861;68;51;14;8;17;16;3;1;4;2;31;24;21;9;10;0;8;6;6;0;2;4;0;2;Pre-Season;11;29;17;6;5;11;13;15;10;2
5549;2033;8;24;Eisstadion im Sahnpark;83;647;627;4;6;0;2;2;0;0;2;3;1;0;0;73282;10515;169044;52;56;18;10;29;13;4;6;2;7;25;27;7;4;13;0;12;11;5;0;1;5;2;4;Pre-Season;15;15;12;7;3;10;26;10;8;2
5551;2033;8;24;Städtische Eissporthalle Landshut;648;639;1814;6;0;2;4;0;0;0;0;0;0;0;0;3554;8857;68406;71;50;8;10;22;16;2;6;1;5;40;27;12;14;11;0;6;7;4;0;2;5;0;4;Pre-Season;5;38;15;8;5;14;18;13;4;1
5553;2033;8;24;Arena Nürnberger Versicherung;2353;637;628;1;2;0;1;0;0;0;1;0;1;0;0;6839;144904;6947;66;52;16;8;31;16;5;6;1;3;23;28;11;14;17;0;8;6;9;0;1;4;1;3;Pre-Season;4;33;14;13;2;13;17;12;8;2
