PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
182454;2031;46;9999;2;5061;0;1;0;0;0;8;48;41
182454;2030;46;9999;2;7617;0;1;1;0;0;9;81;59
182454;2029;45;9999;5;16339;3;2;0;0;0;12;163;74
182454;2029;45;9999;3;7722;0;3;0;1;0;11;105;59
182454;2028;45;9999;0;0;0;0;0;0;0;0;0;0
182454;2028;45;9999;0;0;0;0;0;0;0;0;0;0
182454;2028;45;9999;0;0;0;0;0;0;0;0;0;0
2153;2037;459;29;1;3600;1;0;0;0;0;3;40;85
2153;2036;455;29;0;0;0;0;0;0;0;0;0;0
2153;2035;456;29;0;0;0;0;0;0;0;0;0;0
198149;2036;188;14;0;0;0;0;0;0;0;0;0;0
208609;2038;131;13;11;38310;4;7;0;1;0;41;433;72
208609;2034;20;9999;3;7505;1;1;0;0;0;12;66;39
208609;2036;131;13;21;75100;15;6;0;1;1;55;618;70
208609;2037;131;13;11;39818;5;5;1;1;0;35;412;74
2195;2038;53;1;5;18383;2;3;0;1;0;15;143;59
2195;2024;130;13;4;14863;0;3;1;0;0;19;158;62
2195;2025;130;13;10;37271;4;2;3;0;1;35;352;67
2195;2026;130;13;10;36399;4;5;1;0;0;35;293;59
2195;2029;877;4;9;36177;4;4;1;1;2;20;322;80
2195;2031;42;1;0;0;0;0;0;0;0;0;0;0
2195;2032;42;1;4;17387;1;2;1;1;0;15;157;72
2195;2033;625;6;16;59171;11;4;1;0;2;41;571;77
2195;2033;625;9999;6;21626;2;2;1;0;0;17;204;72
2195;2034;887;4;1;2430;0;0;0;0;0;2;20;55
2195;2034;887;9999;0;0;0;0;0;0;0;0;0;0
2195;2035;748;2;6;23800;2;3;1;0;1;16;228;77
2195;2036;748;2;10;36737;5;3;2;1;0;28;318;69
2195;2037;51;1;5;16394;2;3;0;0;1;12;166;75
208620;2038;112;11;4;14772;4;0;0;0;0;17;123;57
208620;2038;112;11;25;90835;14;7;2;0;1;83;817;66
208620;2037;112;11;5;17604;1;4;0;2;0;20;132;50
192895;2038;553;9;4;14362;2;2;0;0;0;10;145;80
192895;2038;553;9;4;14665;0;3;1;1;0;19;155;56
192895;2035;143;13;18;65648;10;7;1;1;0;55;484;61
192895;2034;143;13;0;0;0;0;0;0;0;0;0;0
224335;2037;45;9999;1;3600;0;1;0;0;0;5;53;70
224335;2037;45;9999;0;0;0;0;0;0;0;0;0;0
224335;2037;45;9999;0;0;0;0;0;0;0;0;0;0
224335;2036;45;9999;3;10761;1;2;0;0;1;5;56;60
224335;2036;45;9999;1;3600;0;1;0;0;0;6;39;47
219114;2035;44;9999;3;6298;1;1;0;1;0;8;71;58
208625;2038;119;11;11;39591;4;6;1;2;0;40;388;69
182467;2037;185;14;1;1086;0;1;0;0;0;4;10;20
182467;2036;185;14;2;7200;1;1;0;0;0;6;71;81
182467;2035;185;14;1;3600;0;1;0;0;0;2;30;69
182467;2034;185;14;1;3600;0;1;0;0;0;2;25;66
182467;2031;46;9999;2;5701;0;2;0;0;0;9;49;39
182467;2028;44;9999;2;7200;1;1;0;0;0;7;55;51
182475;2038;437;46;1;3583;0;1;0;0;0;3;27;54
182475;2037;437;46;0;0;0;0;0;0;0;0;0;0
182475;2036;437;46;1;2711;0;0;0;0;0;3;37;68
171970;2035;82;10;16;57542;10;5;1;2;0;48;572;75
171970;2033;217;14;1;3600;0;1;0;0;0;3;44;84
171970;2032;217;14;2;7170;1;1;0;1;0;5;91;94
171970;2031;217;14;1;3600;0;1;0;0;0;4;40;63
171970;2030;226;14;0;0;0;0;0;0;0;0;0;0
171970;2030;226;14;0;0;0;0;0;0;0;0;0;0
171970;2028;45;9999;3;10724;1;2;0;0;0;10;104;65
171970;2028;45;9999;3;10800;1;2;0;0;1;7;103;81
171970;2026;44;9999;2;4057;0;2;0;0;0;5;54;63
229604;2037;44;9999;2;6035;0;1;0;0;0;7;67;59
2410;2036;838;7;1;469;0;0;0;0;0;1;6;47
2410;2035;838;7;14;47725;7;6;1;0;2;37;433;71
2410;2034;511;5;1;313;0;0;0;0;0;0;1;50
2410;2034;511;9999;2;7260;1;0;1;0;0;6;59;66
2410;2033;81;10;13;46778;6;7;0;0;0;40;450;72
2410;2032;81;10;10;35359;5;3;1;0;0;35;385;76
2410;2030;38;1;0;0;0;0;0;0;0;0;0;0
2410;2024;111;11;1;1453;0;0;0;0;0;0;9;60
2410;2027;72;10;5;17223;3;1;0;1;0;13;138;68
2410;2028;72;10;13;44093;7;4;1;0;1;33;364;69
