PlayerId;TeamId;FranchiseId;Games Played;Minutes Played;Wins;Losses;OT;Shots Against;Saves;Goals Against;Goals Against Average;Shutouts;Save Percentage;Game Rating
175354;228;228;2;70;1;0;0;31;28;3;2.54;0;.903;61
175364;206;206;2;120;0;2;0;67;58;9;4.50;0;.866;51
175370;199;199;2;118;1;1;0;63;56;7;3.54;0;.889;62
190034;217;217;1;59;0;1;0;39;36;3;3.01;0;.923;72
175423;223;223;2;125;1;0;1;48;46;2;0.96;1;.958;81
179430;229;229;1;62;1;0;0;27;24;3;2.90;0;.889;50
175436;197;197;2;105;0;2;0;63;53;10;5.68;0;.841;35
190041;217;217;3;185;2;0;1;117;110;7;2.27;0;.940;81
179434;232;232;1;35;0;0;1;13;13;0;0.00;0;1.000;74
28701;875;875;2;119;1;1;0;56;50;6;3.01;0;.893;62
28831;1415;877;4;247;2;1;1;95;83;12;2.91;0;.874;57
28833;886;886;4;244;1;2;1;113;103;10;2.45;0;.912;69
175593;499;499;3;184;1;1;1;97;92;5;1.63;0;.948;77
28989;2626;2626;2;120;2;0;0;55;48;7;3.50;0;.873;50
175658;4919;4919;1;60;1;0;0;26;23;3;3.00;0;.885;63
175660;27;27;3;180;3;0;0;60;55;5;1.67;1;.917;72
179478;432;432;1;59;0;1;0;28;26;2;2.01;0;.929;65
175900;192;192;2;120;1;1;0;48;42;6;3.00;1;.875;58
184785;225;225;1;58;0;1;0;39;36;3;3.07;0;.923;77
175912;14;14;4;193;2;1;0;104;97;7;2.17;1;.933;75
190106;92;92;4;239;3;1;0;115;106;9;2.26;0;.922;76
195867;2168;2168;1;60;1;0;0;37;35;2;2.00;0;.946;82
190125;184;184;3;143;0;2;1;98;85;13;5.42;0;.867;48
176060;172;172;1;60;1;0;0;25;22;3;3.00;0;.880;59
176077;440;440;2;125;2;0;0;40;37;3;1.44;0;.925;65
176136;57;57;1;60;1;0;0;32;27;5;5.00;0;.844;57
176200;195;195;4;239;3;1;0;77;68;9;2.26;2;.883;66
179602;177;177;4;239;1;3;0;144;129;15;3.75;0;.896;63
30431;839;839;2;118;0;2;0;57;49;8;4.04;0;.860;54
195942;783;783;3;127;2;0;0;49;44;5;2.36;0;.898;59
30696;2508;2508;5;299;3;2;0;151;138;13;2.61;1;.914;72
176686;4923;4923;3;178;0;3;0;104;93;11;3.70;0;.894;63
176808;418;418;1;60;0;1;0;37;32;5;5.00;0;.865;51
176860;44;44;1;60;1;0;0;23;21;2;2.00;0;.913;63
179646;211;211;2;67;0;1;0;43;40;3;2.67;0;.930;63
176932;176;176;2;119;0;2;0;74;66;8;4.03;0;.892;62
176938;180;180;3;179;1;2;0;90;80;10;3.34;0;.889;63
31165;2473;2473;4;240;3;1;0;91;80;11;2.75;0;.879;60
201631;109;109;3;178;1;2;0;102;93;9;3.02;0;.912;72
179668;184;184;2;100;0;1;0;62;53;9;5.39;0;.855;48
176963;878;878;2;120;2;0;0;61;54;7;3.50;0;.885;56
179679;212;212;1;60;1;0;0;28;27;1;1.00;0;.964;84
176995;5;5;1;4;0;0;0;5;4;1;13.24;0;.800;46
179691;4849;4849;1;65;0;0;1;43;40;3;2.76;0;.930;77
-1;504;504;4;239;2;2;0;133;119;14;3.51;0;.895;60
179702;208;208;2;120;1;1;0;50;42;8;4.00;0;.840;47
31439;835;835;5;304;3;2;0;157;147;10;1.97;2;.936;78
-1;1809;1809;4;186;0;3;0;112;96;16;5.15;0;.857;54
196005;966;882;1;60;1;0;0;20;16;4;4.00;0;.800;40
206789;131;131;4;240;4;0;0;135;127;8;2.00;1;.941;76
-1;192;192;2;125;0;1;1;60;52;8;3.84;0;.867;54
-1;4840;4840;1;59;0;1;0;32;30;2;2.03;0;.938;71
-1;419;419;1;60;1;0;0;18;17;1;1.00;0;.944;70
-1;625;625;4;239;2;1;1;99;92;7;1.75;1;.929;73
32255;582;582;2;111;1;1;0;65;54;11;5.90;0;.831;51
32347;543;543;4;239;3;1;0;108;103;5;1.25;0;.954;80
-1;425;425;3;180;3;0;0;57;54;3;1.00;1;.947;77
-1;203;203;3;160;1;2;0;84;75;9;3.37;1;.893;61
-1;207;207;1;60;0;1;0;29;25;4;4.00;0;.862;63
185034;231;231;2;120;2;0;0;50;48;2;1.00;0;.960;78
-1;2188;2188;2;125;2;0;0;46;42;4;1.92;0;.913;65
-1;504;504;3;179;1;2;0;74;67;7;2.34;0;.905;62
32712;611;611;4;203;2;2;0;120;108;12;3.54;0;.900;62
179830;1475;1475;4;241;1;2;1;118;105;13;3.22;0;.890;60
32819;1430;1430;5;269;2;2;0;125;115;10;2.23;0;.920;70
33044;741;741;3;185;0;2;1;122;111;11;3.57;0;.910;72
185124;1427;1427;1;60;0;0;1;42;39;3;2.98;0;.929;92
179950;61;18;1;63;0;0;1;32;30;2;1.90;0;.938;93
180053;1836;1836;3;180;3;0;0;81;77;4;1.33;0;.951;80
180110;185;185;2;120;2;0;0;60;54;6;3.00;0;.900;62
190465;33;33;2;120;2;0;0;62;55;7;3.50;0;.887;66
180177;911;911;5;281;3;2;0;118;105;13;2.77;1;.890;63
196283;206;206;2;125;2;0;0;53;49;4;1.92;0;.925;73
180287;847;847;4;239;3;1;0;90;84;6;1.50;0;.933;69
34168;563;563;3;179;2;1;0;91;85;6;2.01;1;.934;76
190508;4538;4538;3;170;0;2;0;77;63;14;4.94;0;.818;41
34325;844;844;6;374;5;0;1;147;133;14;2.25;1;.905;66
207118;98;98;4;238;0;4;0;153;138;15;3.78;0;.902;68
196324;110;110;4;240;4;0;0;75;69;6;1.50;0;.920;67
180575;213;213;1;60;0;1;0;48;41;7;7.00;0;.854;43
180578;181;181;1;60;1;0;0;26;25;1;1.00;0;.962;79
180606;1497;1497;3;184;0;2;1;95;85;10;3.25;0;.895;62
180623;202;202;2;120;1;1;0;62;54;8;4.00;0;.871;56
185220;583;583;3;180;3;0;0;53;48;5;1.67;1;.906;68
190570;737;737;2;125;0;1;1;54;46;8;3.84;0;.852;56
34959;612;612;2;119;1;1;0;55;50;5;2.51;0;.909;67
180731;4991;4991;1;23;0;0;0;21;20;1;2.52;0;.952;74
180738;555;555;2;120;0;2;0;98;90;8;4.00;0;.918;76
35052;585;585;5;275;4;1;0;159;147;12;2.62;0;.925;74
185240;2259;2259;3;168;0;1;1;77;62;15;5.35;0;.805;36
196352;194;194;2;119;1;1;0;61;57;4;2.01;0;.934;72
180762;1505;1505;1;60;1;0;0;26;25;1;1.00;0;.962;74
196372;108;108;4;239;2;2;0;101;84;17;4.26;0;.832;44
190589;743;743;3;185;0;2;1;123;111;12;3.89;0;.902;69
196414;118;118;5;264;2;2;1;159;146;13;2.95;0;.918;73
190607;1880;1880;1;4;0;0;0;1;1;0;0.00;0;1.000;48
196445;140;140;3;156;0;2;1;79;68;11;4.23;0;.861;51
35520;578;578;2;119;0;2;0;58;49;9;4.51;0;.845;44
180929;715;715;2;124;0;1;1;63;57;6;2.88;0;.905;70
196456;142;142;3;143;1;0;1;74;66;8;3.33;0;.892;60
180965;418;418;3;189;1;1;1;85;76;9;2.85;0;.894;61
180990;1492;1492;4;232;1;3;0;147;132;15;3.88;0;.898;67
181051;2163;2163;2;123;1;0;1;67;62;5;2.42;0;.925;70
35897;2474;2474;3;124;1;1;0;55;51;4;1.92;0;.927;65
181100;442;442;3;164;2;1;0;84;78;6;2.18;0;.929;74
181102;219;219;4;245;4;0;0;121;114;7;1.71;1;.942;82
181123;63;63;1;64;0;0;1;54;49;5;4.66;0;.907;84
36115;555;555;1;60;1;0;0;59;57;2;2.00;0;.966;93
196495;87;87;4;215;2;1;0;92;81;11;3.07;0;.880;59
36245;777;777;4;238;3;1;0;97;89;8;2.01;0;.918;65
181269;1443;1443;2;120;2;0;0;32;29;3;1.50;0;.906;58
36571;569;569;3;181;2;0;1;94;85;9;2.97;0;.904;65
181338;230;230;1;59;0;1;0;20;16;4;4.06;0;.800;39
181341;1368;1368;1;60;1;0;0;23;23;0;0.00;1;1.000;87
202180;114;114;3;178;0;3;0;120;108;12;4.03;0;.900;65
181346;414;414;2;86;0;0;0;35;32;3;2.08;0;.914;59
36755;30;30;4;231;1;3;0;173;158;15;3.88;0;.913;76
181431;198;198;3;180;3;0;0;53;48;5;1.67;1;.906;66
190702;3737;3737;3;182;1;1;1;123;112;11;3.62;0;.911;77
36946;4742;4742;3;184;1;2;0;105;95;10;3.25;0;.905;68
37070;3796;3796;4;244;1;2;1;139;123;16;3.93;0;.885;62
207493;121;121;5;196;1;2;0;124;107;17;5.18;0;.863;48
37414;879;879;7;346;4;2;0;170;156;14;2.42;3;.918;69
185442;738;738;3;179;0;3;0;96;86;10;3.34;0;.896;62
202246;112;112;4;238;1;3;0;88;76;12;3.02;0;.864;52
181748;2473;2473;3;179;2;1;0;79;72;7;2.34;0;.911;65
37638;3797;3797;4;212;0;3;1;144;126;18;5.08;0;.875;54
37818;29;29;4;234;2;1;1;145;133;12;3.07;0;.917;79
37857;52;52;1;59;0;1;0;19;15;4;4.07;0;.789;36
181910;774;774;3;128;0;2;0;80;71;9;4.20;0;.888;62
182006;436;436;3;180;3;0;0;76;71;5;1.67;0;.934;69
38228;568;568;2;120;2;0;0;43;42;1;0.50;1;.977;83
38277;476;476;2;122;1;0;1;51;48;3;1.47;1;.941;84
182049;204;204;3;126;2;0;0;66;58;8;3.78;0;.879;62
182089;183;183;3;180;1;2;0;118;108;10;3.33;0;.915;79
182093;432;432;2;119;1;1;0;57;51;6;3.01;0;.895;60
182097;4992;4992;1;23;0;1;0;3;1;2;5.14;0;.333;32
182116;182;182;3;185;1;2;0;116;105;11;3.57;0;.905;68
182210;439;439;3;180;3;0;0;66;60;6;2.00;0;.909;68
182225;431;431;3;189;2;1;0;101;98;3;0.95;1;.970;89
202314;127;127;4;202;2;1;0;92;79;13;3.84;0;.859;52
-1;480;480;4;246;3;1;0;83;73;10;2.44;1;.880;57
-1;633;633;4;239;2;2;0;130;116;14;3.51;0;.892;64
190831;106;106;3;174;1;2;0;89;78;11;3.77;0;.876;59
-1;181;181;3;180;3;0;0;95;90;5;1.67;0;.947;79
-1;205;205;3;186;2;0;1;82;75;7;2.26;0;.915;68
-1;90;90;5;294;1;3;0;146;133;13;2.65;0;.911;66
-1;87;87;4;213;2;2;0;143;128;15;4.22;0;.895;64
-1;2620;2620;2;124;1;1;0;73;65;8;3.86;0;.890;58
-1;113;113;3;180;2;0;1;92;80;12;3.99;0;.870;56
-1;583;583;2;118;0;2;0;55;48;7;3.54;0;.873;52
-1;132;132;4;234;0;2;1;155;143;12;3.07;0;.923;75
-1;1836;1836;4;240;4;0;0;94;90;4;1.00;1;.957;79
-1;646;646;3;183;1;2;0;100;87;13;4.26;0;.870;52
-1;442;442;2;75;0;1;0;47;39;8;6.40;0;.830;43
-1;413;413;3;179;1;2;0;125;113;12;4.00;0;.904;75
196698;747;747;2;64;0;1;0;28;26;2;1.86;0;.929;58
185743;201;201;3;185;2;1;0;84;76;8;2.59;0;.905;62
185744;1918;1918;4;253;2;0;2;93;84;9;2.13;0;.903;61
185775;772;772;6;312;3;2;0;161;154;7;1.34;2;.957;81
185800;229;229;3;184;1;1;1;83;79;4;1.30;1;.952;77
185840;224;224;2;121;0;1;1;111;106;5;2.46;1;.955;85
185851;222;222;3;129;2;1;0;76;71;5;2.31;1;.934;69
40087;1923;1923;2;118;1;1;0;48;42;6;3.03;0;.875;56
40088;1923;1923;2;120;1;1;0;74;64;10;5.00;0;.865;53
186205;209;209;3;154;2;1;0;87;78;9;3.49;0;.897;61
186219;736;736;3;180;2;1;0;97;91;6;2.00;0;.938;71
191026;118;118;3;160;1;0;1;84;72;12;4.48;0;.857;52
196809;132;132;4;192;0;1;3;111;97;14;4.37;0;.874;58
196812;140;140;5;265;2;2;0;153;138;15;3.39;0;.902;61
186451;193;193;2;125;1;0;1;44;42;2;0.96;1;.955;74
186495;230;230;3;179;2;1;0;68;64;4;1.34;1;.941;69
186520;157;157;1;60;1;0;0;22;21;1;1.00;0;.955;72
186549;1505;1505;3;182;3;0;0;42;41;1;0.33;2;.976;76
186641;212;212;3;180;2;1;0;80;72;8;2.67;1;.900;66
191125;123;123;5;253;4;0;0;137;118;19;4.50;0;.861;51
41399;713;713;5;304;3;1;1;135;125;10;1.97;1;.926;74
187092;205;205;1;59;0;1;0;34;32;2;2.01;0;.941;74
187118;223;223;2;119;0;2;0;79;71;8;4.02;0;.899;69
187217;227;227;2;69;0;1;0;49;46;3;2.60;0;.939;66
187240;216;216;3;185;1;1;1;96;87;9;2.92;0;.906;67
191171;127;127;4;216;2;2;0;142;122;20;5.54;0;.859;49
187295;200;200;3;167;1;2;0;129;113;16;5.73;0;.876;58
187355;179;179;2;120;1;1;0;48;44;4;2.00;0;.917;68
187362;221;221;2;120;2;0;0;69;65;4;2.00;1;.942;75
187391;4246;4246;1;65;1;0;0;25;22;3;2.75;0;.880;60
187443;220;220;2;95;1;0;1;50;46;4;2.52;0;.920;65
-1;86;86;3;184;1;1;1;115;105;10;3.24;0;.913;78
-1;751;751;3;187;2;0;1;116;109;7;2.24;0;.940;80
-1;778;778;3;180;2;1;0;85;76;9;3.00;0;.894;67
-1;784;784;3;180;2;1;0;91;84;7;2.32;0;.923;71
191218;143;143;4;183;1;2;0;99;91;8;2.61;0;.919;64
-1;96;96;4;250;3;0;1;130;116;14;3.36;0;.892;65
-1;98;98;3;178;1;2;0;103;94;9;3.02;0;.913;72
-1;93;93;3;179;1;2;0;92;79;13;4.36;0;.859;54
-1;207;207;3;180;3;0;0;75;73;2;0.67;1;.973;84
-1;136;136;4;238;1;3;0;119;106;13;3.27;0;.891;61
-1;141;141;3;134;1;1;0;91;79;12;5.34;0;.868;53
-1;123;123;3;171;2;1;0;69;59;10;3.50;1;.855;52
-1;133;133;4;243;3;1;0;114;105;9;2.22;0;.921;69
-1;180;180;1;60;1;0;0;28;26;2;2.00;0;.929;75
-1;89;89;6;196;1;1;0;127;112;15;4.58;0;.882;54
-1;94;94;3;162;0;3;0;93;76;17;6.28;0;.817;37
-1;101;101;4;182;2;1;0;87;76;11;3.62;0;.874;52
-1;214;214;3;181;2;1;0;101;97;4;1.33;1;.960;87
-1;137;137;3;180;3;0;0;88;85;3;1.00;0;.966;85
197038;109;109;4;239;3;1;0;124;119;5;1.25;1;.960;86
191255;104;104;5;305;3;1;1;158;145;13;2.56;1;.918;75
191318;88;88;3;180;2;1;0;65;54;11;3.67;0;.831;47
191331;97;97;4;189;1;2;0;99;89;10;3.16;0;.899;62
197090;191;191;1;60;1;0;0;22;21;1;1.00;0;.955;75
191518;214;214;1;61;1;0;0;33;31;2;1.96;0;.939;78
191557;216;216;1;58;0;1;0;30;28;2;2.04;0;.933;74
191571;1340;1340;4;238;2;2;0;127;118;9;2.26;0;.929;73
191574;141;141;6;285;1;4;0;170;152;18;3.78;0;.894;60
191687;124;124;4;194;1;2;0;104;92;12;3.71;0;.885;55
191692;122;122;5;260;2;2;0;141;125;16;3.68;0;.887;56
191698;115;115;3;179;2;1;0;70;61;9;3.02;0;.871;57
191709;113;113;4;243;2;2;0;102;94;8;1.97;0;.922;66
43730;505;505;2;125;0;1;1;66;62;4;1.92;0;.939;78
43731;752;752;4;224;3;1;0;98;86;12;3.21;0;.878;57
43757;18;18;5;233;1;3;0;124;109;15;3.86;0;.879;60
191813;125;125;4;184;1;2;0;88;74;14;4.55;0;.841;47
43925;614;614;5;292;3;1;0;153;141;12;2.47;0;.922;70
43971;742;742;4;235;2;2;0;124;112;12;3.05;0;.903;69
44134;4635;4635;4;244;4;0;0;101;90;11;2.70;0;.891;61
44141;3798;3798;4;240;4;0;0;106;96;10;2.50;0;.906;67
44203;794;794;4;245;2;2;0;145;132;13;3.18;0;.910;73
192030;3737;3737;3;179;1;1;1;66;54;12;4.01;0;.818;38
44405;966;966;6;359;4;2;0;123;111;12;2.00;0;.902;64
44526;734;734;5;300;3;2;0;170;154;16;3.20;0;.906;70
192386;734;734;2;99;1;0;0;58;57;1;0.60;0;.983;92
192457;218;218;2;119;1;1;0;83;76;7;3.52;0;.916;79
192461;210;210;2;120;2;0;0;57;54;3;1.50;0;.947;74
192498;202;202;2;120;1;1;0;64;58;6;3.00;0;.906;63
192499;133;133;3;180;1;2;0;127;116;11;3.67;0;.913;75
192564;126;126;5;243;4;0;0;92;82;10;2.46;1;.891;59
192629;226;226;1;60;0;1;0;56;50;6;6.00;0;.893;73
192645;121;121;5;222;0;4;0;130;110;20;5.40;0;.846;46
192688;1371;1371;3;185;2;1;0;144;138;6;1.95;0;.958;96
-1;106;106;5;244;3;1;0;153;141;12;2.94;0;.922;68
45193;620;620;2;100;0;1;0;72;66;6;3.57;0;.917;73
45323;622;622;2;120;2;0;0;50;47;3;1.50;0;.940;76
45363;754;754;3;190;2;0;1;102;96;6;1.89;1;.941;86
45584;2626;2626;1;59;0;1;0;42;39;3;3.03;0;.929;81
-1;91;91;4;186;2;1;0;96;87;9;2.89;0;.906;64
-1;904;904;3;180;1;2;0;129;121;8;2.66;0;.938;87
-1;780;780;3;180;3;0;0;70;65;5;1.67;0;.929;70
-1;90;90;3;135;2;1;0;70;62;8;3.53;0;.886;63
-1;648;648;3;147;1;1;0;95;87;8;3.26;0;.916;70
197409;502;502;1;59;0;1;0;30;27;3;3.05;0;.900;61
46318;5004;5004;2;120;1;1;0;59;53;6;3.00;0;.898;62
46334;794;794;3;183;0;2;1;125;115;10;3.27;0;.920;79
46468;561;561;2;77;0;2;0;59;51;8;6.19;0;.864;46
46492;0;0;5;310;4;1;0;168;157;11;2.13;1;.935;78
197595;754;754;3;178;0;3;0;90;82;8;2.69;0;.911;69
197675;93;93;4;239;3;1;0;86;81;5;1.25;1;.942;72
197704;190;190;2;119;0;2;0;75;67;8;4.01;0;.893;60
46781;1429;1429;2;120;2;0;0;53;49;4;2.00;0;.925;69
46790;71;71;1;60;0;1;0;34;26;8;8.00;0;.765;16
46792;729;729;4;240;0;3;1;133;122;11;2.74;0;.917;73
197759;130;130;4;241;3;0;1;168;156;12;2.98;0;.929;83
46905;945;945;3;166;0;3;0;110;96;14;5.04;0;.873;57
46912;2173;2173;4;239;2;2;0;136;123;13;3.26;0;.904;69
197912;111;111;4;186;2;1;0;80;75;5;1.61;1;.938;68
-1;1426;1426;2;119;1;1;0;75;70;5;2.50;0;.933;80
-1;764;764;2;125;2;0;0;54;51;3;1.44;0;.944;81
-1;769;769;3;179;1;2;0;110;102;8;2.68;0;.927;75
-1;784;784;3;180;3;0;0;96;93;3;1.00;1;.969;90
-1;131;131;3;180;1;1;1;101;89;12;3.99;0;.881;61
-1;138;138;4;240;0;4;0;153;137;16;4.00;0;.895;66
47736;2517;2517;4;240;3;1;0;105;95;10;2.50;1;.905;66
47742;845;845;3;179;2;1;0;90;80;10;3.34;0;.889;60
47754;841;841;6;365;1;3;2;221;202;19;3.12;0;.914;76
47769;2488;2488;4;237;0;4;0;127;112;15;3.79;0;.882;57
47864;846;846;2;119;0;2;0;64;55;9;4.53;0;.859;46
47982;2508;2508;2;119;0;2;0;74;68;6;3.02;0;.919;76
-1;719;719;1;65;0;0;1;36;34;2;1.85;0;.944;83
48141;831;831;3;128;0;2;0;59;53;6;2.80;0;.898;62
-1;96;96;3;180;0;3;0;88;74;14;4.67;0;.841;45
-1;2188;2188;3;180;3;0;0;84;80;4;1.33;0;.952;78
-1;128;128;3;180;2;1;0;83;75;8;2.67;0;.904;63
-1;430;430;1;51;0;1;0;38;31;7;8.21;0;.816;27
-1;412;412;2;119;1;1;0;59;50;9;4.50;0;.847;44
49545;717;717;3;179;1;2;0;85;78;7;2.34;0;.918;69
49581;746;746;1;60;1;0;0;28;25;3;3.00;0;.893;61
49674;498;498;3;186;2;1;0;99;87;12;3.87;0;.879;62
49864;549;549;4;244;2;1;1;109;102;7;1.72;1;.936;75
49900;744;744;5;299;4;1;0;93;86;7;1.40;2;.925;72
49935;1880;1880;5;298;3;2;0;120;112;8;1.61;2;.933;74
-1;433;433;2;107;0;2;0;77;67;10;5.60;0;.870;52
50065;16;16;4;250;4;0;0;101;99;2;0.48;3;.980;90
50683;579;579;3;148;1;1;0;101;88;13;5.25;0;.871;59
-1;178;178;2;84;1;0;0;46;43;3;2.12;0;.935;68
51328;1809;1809;4;238;1;3;0;121;107;14;3.52;0;.884;62
52204;740;740;3;179;2;1;0;86;81;5;1.67;0;.942;79
53830;457;457;3;185;2;0;1;68;56;12;3.89;0;.824;46
53857;711;711;2;120;2;0;0;29;28;1;0.50;1;.966;70
53867;833;833;4;241;3;0;1;104;97;7;1.74;0;.933;78
53870;490;490;4;117;0;2;0;141;125;16;8.15;0;.887;58
53889;2173;2173;3;179;1;2;0;105;96;9;3.01;0;.914;72
54017;847;847;3;180;2;0;1;77;72;5;1.66;1;.935;75
54272;778;778;4;240;0;3;1;132;116;16;3.99;0;.879;57
54290;1477;1477;4;193;0;3;0;80;68;12;3.73;0;.850;52
54658;1475;1475;3;177;1;2;0;90;79;11;3.72;0;.878;60
54860;560;560;2;97;1;1;0;71;64;7;4.32;0;.901;65
54885;844;844;1;60;1;0;0;31;28;3;2.95;0;.903;70
55209;638;638;3;177;1;2;0;87;79;8;2.70;1;.908;62
55285;1928;1928;2;114;0;2;0;58;49;9;4.72;0;.845;46
55495;516;516;1;60;1;0;0;21;18;3;3.00;0;.857;45
55864;474;474;2;113;0;2;0;92;82;10;5.27;0;.891;62
55932;721;721;1;58;0;1;0;32;29;3;3.05;0;.906;64
56037;769;769;2;120;2;0;0;50;47;3;1.50;0;.940;68
56058;523;523;4;238;3;1;0;66;58;8;2.01;1;.879;62
56126;575;575;1;60;0;1;0;46;42;4;4.00;0;.913;86
56155;2259;2259;2;75;1;1;0;39;33;6;4.80;0;.846;50
56231;1861;1861;3;156;1;2;0;73;59;14;5.38;0;.808;41
56296;481;481;3;180;1;2;0;99;88;11;3.67;1;.889;64
56306;1415;1415;2;119;0;2;0;65;55;10;5.01;0;.846;49
56316;612;612;5;300;5;0;0;99;91;8;1.60;2;.919;72
56480;584;584;2;120;2;0;0;53;48;5;2.50;0;.906;67
56565;741;741;3;179;1;2;0;113;98;15;5.02;0;.867;56
56653;1934;1934;2;120;0;1;1;65;51;14;6.96;0;.785;32
57100;4991;4991;1;36;0;1;0;30;24;6;9.94;0;.800;31
57215;69;69;1;65;0;0;1;41;39;2;1.85;0;.951;96
57340;3800;3800;2;119;0;2;0;69;61;8;4.02;0;.884;63
57390;3795;3795;4;221;1;3;0;117;102;15;4.06;0;.872;60
57426;994;994;5;300;5;0;0;121;112;9;1.80;1;.926;74
58054;59;59;1;60;1;0;0;26;24;2;2.00;0;.923;74
58830;32;32;5;309;1;3;1;191;176;15;2.91;0;.921;76
58856;3796;3796;2;120;2;0;0;50;46;4;2.00;0;.920;70
59025;39;39;1;60;0;1;0;43;37;6;6.00;0;.860;48
59153;3797;3797;3;151;1;1;0;102;95;7;2.77;0;.931;79
59239;1814;1814;4;243;1;2;1;99;84;15;3.69;0;.848;54
59592;171;171;1;60;1;0;0;16;15;1;1.00;0;.938;67
59933;547;547;3;177;1;2;0;118;108;10;3.37;1;.915;68
61170;720;720;1;59;0;1;0;39;36;3;3.01;0;.923;67
61272;748;748;1;60;0;1;0;38;36;2;2.00;0;.947;93
61425;712;712;5;249;2;2;0;123;110;13;3.12;0;.894;60
61683;644;644;4;254;2;0;1;134;126;8;1.89;1;.940;76
61999;1920;1920;2;120;1;1;0;62;53;9;4.50;0;.855;49
62279;885;885;3;148;1;1;0;86;72;14;5.64;0;.837;50
62287;978;978;4;212;1;3;0;146;128;18;5.08;0;.877;63
62530;983;983;3;190;2;1;0;125;114;11;3.47;0;.912;76
62884;1425;1425;5;299;4;1;0;102;88;14;2.80;1;.863;53
62975;2493;2493;3;158;1;2;0;72;62;10;3.78;0;.861;49
63402;1871;1871;5;299;3;2;0;110;101;9;1.80;2;.918;68
63529;2167;2167;5;319;1;3;1;204;191;13;2.44;0;.936;85
63551;875;875;2;118;0;2;0;45;36;9;4.54;0;.800;37
63707;500;500;3;183;1;2;0;91;84;7;2.29;0;.923;73
63830;521;521;4;236;2;1;1;149;138;11;2.80;0;.926;77
63848;2319;2319;7;419;5;2;0;180;164;16;2.29;2;.911;76
63932;758;758;3;183;2;0;1;89;82;7;2.29;0;.921;72
64066;2182;2182;3;180;2;1;0;76;69;7;2.33;1;.908;67
64721;566;566;2;120;0;2;0;66;57;9;4.50;0;.864;56
64722;149;4837;1;65;1;0;0;31;29;2;1.85;0;.935;78
64736;3916;3916;1;59;0;1;0;30;28;2;2.03;0;.933;78
64811;72;43;1;60;1;0;0;23;23;0;0.00;1;1.000;98
64923;568;568;4;244;2;1;1;95;88;7;1.72;0;.926;70
65324;561;561;2;102;0;1;0;85;77;8;4.69;0;.906;67
65434;2308;2308;2;120;2;0;0;41;38;3;1.50;0;.927;65
65823;957;957;5;248;3;1;0;136;127;9;2.18;0;.934;73
66245;575;575;4;243;2;2;0;149;140;9;2.21;0;.940;82
66271;495;495;3;180;3;0;0;75;71;4;1.33;1;.947;81
66491;474;474;4;198;0;1;2;152;140;12;3.63;0;.921;76
66551;480;480;1;60;1;0;0;16;16;0;0.00;1;1.000;88
66924;777;777;2;120;2;0;0;41;39;2;1.00;1;.951;77
66993;759;759;4;240;3;1;0;88;82;6;1.50;1;.932;71
67122;1503;1503;4;237;2;2;0;131;119;12;3.03;0;.908;69
67287;872;872;5;304;3;2;0;146;135;11;2.17;0;.925;73
67362;764;764;4;238;3;1;0;111;103;8;2.01;0;.928;69
67446;1492;1492;2;120;2;0;0;45;42;3;1.50;1;.933;72
67454;1933;1933;2;122;2;0;0;61;57;4;1.97;0;.934;81
67614;2277;2277;4;242;2;2;0;125;108;17;4.20;0;.864;57
67625;1918;1918;2;120;1;1;0;37;33;4;2.00;0;.892;55
67626;570;570;1;61;1;0;0;43;39;4;3.91;0;.907;64
67683;545;545;2;119;0;2;0;78;74;4;2.00;0;.949;86
67764;1481;1481;2;118;0;2;0;80;71;9;4.54;0;.888;65
67818;3721;3721;3;189;1;1;1;81;73;8;2.54;0;.901;61
68167;574;574;3;179;2;1;0;76;72;4;1.34;0;.947;77
68233;1093;1093;3;190;1;0;2;83;78;5;1.58;0;.940;75
68390;836;836;3;129;0;2;0;106;97;9;4.17;0;.915;68
68425;1876;1876;1;65;0;0;1;33;31;2;1.85;0;.939;82
68565;515;515;2;125;2;0;0;48;45;3;1.44;0;.938;71
68627;4962;4962;4;239;2;2;0;149;136;13;3.25;0;.913;74
68689;1503;1503;2;119;0;2;0;54;48;6;3.02;0;.889;55
70099;890;890;6;282;2;4;0;175;153;22;4.68;0;.874;54
70213;81;4619;1;60;1;0;0;29;27;2;2.00;0;.931;75
70573;553;553;2;120;2;0;0;49;47;2;1.00;1;.959;87
71297;490;490;6;241;0;4;0;230;204;26;6.47;0;.887;58
71485;755;755;4;245;4;0;0;98;94;4;0.98;2;.959;84
71648;706;706;3;182;2;0;1;98;92;6;1.97;0;.939;88
71660;546;546;1;60;1;0;0;32;30;2;2.00;0;.938;83
72108;549;549;1;60;0;1;0;31;26;5;5.00;0;.839;46
72229;2474;2474;5;299;3;2;0;155;142;13;2.61;2;.916;74
73187;614;614;2;68;0;2;0;29;21;8;7.06;0;.724;26
73274;647;647;2;87;0;1;0;30;23;7;4.79;0;.767;37
73639;1492;1492;4;185;1;2;0;83;75;8;2.59;0;.904;58
73699;3923;3923;3;163;0;3;0;161;146;15;5.51;0;.907;79
73939;572;572;4;239;1;2;1;147;138;9;2.25;1;.939;80
73973;517;517;4;232;1;3;0;100;85;15;3.88;1;.850;49
74680;421;421;1;60;1;0;0;22;19;3;3.00;0;.864;59
74980;420;420;4;193;0;3;0;153;140;13;4.03;0;.915;71
