Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
1591;1;896;179255;57468;165119;39;ES;3
1591;1;924;147218;85245;;52;ES;3
1591;2;431;177046;91353;57468;39;ES;4
1591;2;924;86954;85975;85831;52;ES;3
1591;2;951;147229;168978;147218;52;ES;1
1591;3;161;146123;85831;85370;52;PP;3
1592;1;302;163876;84962;147200;48;ES;1
1592;1;326;86409;170491;;61;ES;4
1592;1;608;170491;13289;179260;61;SH;4
1592;1;775;43785;144601;;48;ES;3
1592;2;153;143155;64290;85002;48;ES;3
1592;3;731;143155;62281;85721;48;ES;1
1592;3;921;142951;85721;62281;48;PP;1
1592;3;1126;85721;144601;91737;48;ES;1
1592;3;1136;62281;85721;142951;48;PP;1
1593;1;755;59249;85041;85168;65;ES;1
1593;1;1103;75621;173374;44171;65;ES;3
1593;2;45;169026;87122;170062;57;ES;3
1593;3;1181;181350;85041;85168;65;ES, ENG;3
1593;3;1191;86943;179280;85168;65;ES;3
1594;1;583;79047;86415;;58;ES;3
1594;1;735;69860;165555;86406;41;ES;4
1594;1;996;168296;36654;;58;ES;3
1594;2;130;164647;170163;;58;ES;3
1594;2;147;84949;164647;85020;58;ES;1
1594;2;859;164647;170163;168296;58;PP;1
1594;2;1180;163163;44360;;41;ES;1
1594;3;776;36654;168296;164647;58;PP;1
1595;1;140;78574;17331;78668;64;ES;2
1595;1;573;17331;78574;;64;PP;4
1595;1;651;169014;164867;142753;54;ES;2
1595;2;866;164867;11723;;54;ES;1
1595;2;1108;78471;78574;87005;64;ES;3
1595;3;514;180275;86703;78668;64;ES;2
1595;3;1175;84968;180275;86703;64;ES, ENG;3
1596;1;261;86742;3548;91760;59;PP;3
1596;1;897;168249;164686;163071;59;ES;2
1596;2;213;90162;3548;163071;59;ES;2
1596;2;551;86742;3548;91676;59;PP;2
1596;3;52;91676;90162;86742;59;PP;2
1596;3;556;180934;163071;164686;59;PP;1
1596;3;1136;173374;145309;57790;65;PP;4
1597;1;805;170305;165119;85865;39;ES;3
1597;1;989;173967;163687;182048;39;PP;2
1597;2;45;170305;84567;179255;39;ES;2
1597;2;351;180365;85831;165712;52;ES;1
1597;2;561;173323;163687;166463;39;SH;4
1597;2;1040;149232;179255;;39;ES;3
1597;2;1148;84567;177046;;39;ES;3
1597;3;189;173323;163687;166463;39;ES;1
1597;3;747;85831;86954;180365;52;ES;2
1597;3;1144;168978;146123;165712;52;PP;3
1598;1;1103;74892;85209;;44;ES;4
1598;2;1049;64689;74892;85209;44;ES;3
1599;1;69;169109;85718;;62;ES;3
1599;1;129;87113;179056;86149;62;PP;1
1599;1;657;162870;173516;167048;4837;PP;3
1599;2;317;167048;3355;162870;4837;ES;3
1599;2;706;86939;179056;91354;62;ES;4
1599;3;297;85719;85052;;4837;ES;3
1599;OT1;183;91679;91702;168374;62;ES;2
1600;1;501;85865;149232;173967;39;ES;3
1600;1;1068;173967;149232;163687;39;ES;3
1600;2;735;87043;44346;37055;45;ES;1
1600;3;453;84567;165119;175918;39;ES;4
1601;2;91;163226;78827;;47;PP;1
1601;2;1033;143044;85049;59193;61;ES;3
1601;2;1137;8183;20423;149264;47;ES;3
1601;3;755;79081;143569;;47;PP;1
1601;3;975;143044;85026;;61;ES;3
1602;1;494;85523;74892;;44;ES;1
1602;1;1139;86561;168931;142554;49;ES;3
1602;2;816;86561;168931;13266;49;PP;1
1602;3;8;13095;163733;162954;49;PP;3
1602;3;341;168931;91698;142554;49;ES;2
1602;3;604;78819;79115;85523;44;ES;1
1603;1;368;20720;10537;149445;56;ES;4
1603;1;845;149445;91674;;56;ES;4
1603;3;87;171524;37055;;45;ES;1
1603;3;305;86955;171588;;45;PP;2
1603;3;634;7080;149445;91192;56;PP;3
1604;1;1044;180106;62281;85721;48;ES;1
1604;2;426;175611;59761;86167;4619;PP;2
1604;2;662;62281;85721;;48;PP;1
1604;2;785;85721;143155;62281;48;ES;3
1604;3;479;61872;59761;;4619;ES;4
1605;1;959;46755;141349;85445;42;ES;3
1605;1;1163;170874;44349;166473;42;PP;3
1605;2;419;85972;91189;85990;42;ES;4
1605;2;689;87096;86311;78471;64;ES;4
1605;3;336;170874;;;42;PP;2
1606;1;206;85975;146123;85831;52;PP;3
1606;1;577;91758;85412;;63;ES;2
1606;2;219;165712;85975;;52;PP;3
1606;2;677;87037;170877;;52;ES;3
1606;2;808;87037;85370;;52;ES;1
1606;2;1149;168328;87075;165725;63;ES;1
1606;2;1178;170877;87037;75665;52;ES;2
1606;3;429;57259;174600;;63;ES;4
1606;3;601;146123;85245;;52;ES;2
1606;3;877;86954;85831;;52;ES;2
1607;1;118;91701;175621;88471;40;ES;3
1607;1;384;88471;170399;170392;40;ES;2
1607;1;594;41500;78959;171937;4837;ES;3
1607;1;877;162870;74735;173516;4837;PP;3
1607;2;295;91657;168777;76520;4837;ES;3
1607;2;715;41500;85719;78959;4837;ES;1
1607;3;1160;171937;78959;;4837;ES, ENG;2
1608;1;70;86310;170740;;57;ES;4
1608;1;94;85020;79047;86415;58;ES;3
1608;1;511;175668;169026;176213;57;ES;3
1608;1;858;85020;173539;84949;58;ES;4
1608;2;528;84949;170652;170291;58;ES;3
1608;2;768;180890;168127;174824;57;ES;2
1608;3;380;86415;79047;;58;ES;2
1608;3;798;165382;164647;91685;58;ES;3
1608;3;1154;170163;164647;141571;58;ES, ENG;3
1609;1;585;175918;84567;149232;39;ES;3
1609;1;873;161449;149445;;56;PP;1
1609;1;968;163687;165119;173967;39;ES;3
1609;1;1113;91678;179997;161449;56;ES;3
1609;2;513;182048;177046;;39;ES;4
1609;2;616;91192;180982;149445;56;ES;3
1609;3;150;84567;170305;85330;39;ES;2
1609;3;687;84567;173323;177046;39;ES;3
1609;3;720;91192;180982;78572;56;ES;2
1609;3;1032;163609;177046;57468;39;PP;1
1609;3;1039;180982;78572;149445;56;ES;2
1610;2;265;85831;85975;147218;52;ES;4
1610;2;333;75665;147218;;52;ES;4
1610;2;500;69860;176132;;41;ES;4
1611;1;32;86421;75280;85371;37;ES;3
1611;2;187;85729;91205;86421;37;ES;3
1611;2;307;6920;91205;170637;37;ES;3
1611;2;723;150002;165054;85191;51;ES;2
1611;2;786;86421;85371;;37;ES;2
1611;3;155;6920;75280;;37;ES;2
1611;3;201;75280;6920;;37;ES;3
1611;3;939;170637;53330;167985;37;ES;2
1612;1;359;86506;85640;;38;ES;3
1612;1;639;179280;75621;86943;65;ES;3
1612;1;1105;44171;174003;181350;65;PP;3
1612;3;582;173374;181350;165719;65;PP;3
1613;1;1050;85479;175611;86167;4619;PP;4
1613;2;70;85719;167048;166036;4837;PP;3
1613;2;1194;16935;61872;174093;4619;ES;3
1613;3;491;44359;59761;57200;4619;ES;3
1614;3;106;168152;170883;75044;43;ES;3
1614;3;274;91758;85664;168328;63;ES;3
1614;3;1044;85412;86335;79274;63;ES;4
1615;1;274;166473;91596;85990;42;ES;4
1615;1;697;91646;171537;85960;50;ES;1
1615;3;218;165204;85972;165668;42;ES;3
1615;3;908;91754;91385;84982;50;ES;2
1615;3;1041;79245;84982;79120;50;ES;3
1616;1;146;83955;13338;151588;47;PP;1
1616;2;211;83955;20423;79081;47;ES;4
1616;2;586;13338;83955;;47;ES;1
1616;3;42;79115;143125;85523;44;PP;2
1616;3;491;170241;75066;;44;ES;1
1616;3;1123;151588;143569;13338;47;ES;3
1617;1;705;78599;152513;-1;36;ES;1
1617;2;391;44363;87076;87027;55;ES;1
1617;2;1164;75108;77075;168672;55;PP;3
1617;3;706;166452;77075;74738;55;ES;2
1617;3;1163;57779;85908;75363;55;ES, ENG;1
1618;1;3;164299;59805;;46;ES;4
1618;1;167;174265;174304;166333;46;ES;3
1618;1;846;174265;174304;85610;46;PP;3
1618;2;441;173480;10779;;54;ES;1
1618;3;67;142972;86776;175533;46;ES;2
1618;3;922;164299;174265;85610;46;PP;3
1619;1;105;151592;86149;87113;62;ES;3
1619;1;1023;179158;85026;170744;61;PP;2
1619;1;1106;85026;179158;85761;61;ES;3
1619;2;685;177152;178374;86409;61;ES;3
1619;2;1151;143044;57136;85026;61;ES;3
1619;3;373;179158;179260;85761;61;ES;3
1619;3;690;85049;86409;181277;61;ES;1
1620;1;134;91192;91674;18240;56;ES;3
1620;1;306;164136;18240;86315;56;ES;4
1620;2;819;85034;7080;86315;56;PP;3
1620;2;872;10537;86810;85102;56;ES;4
1620;3;229;165119;174570;85865;39;SH;4
1620;3;448;91192;161449;86315;56;PP;3
1620;3;601;86810;179617;176148;56;ES;4
1621;2;1162;161410;161739;;60;ES;3
1621;3;793;91647;161739;91670;60;ES;4
1622;1;250;170877;168978;75665;52;ES;4
1622;1;344;85975;85370;146123;52;PP;2
1622;1;649;75665;168978;170877;52;ES;2
1622;1;1132;146123;85831;85975;52;PP;1
1622;2;56;180365;75665;47096;52;PP;4
1622;2;634;146123;168978;;52;ES;1
1622;2;850;147218;85370;;52;ES;1
1622;3;1137;85435;170420;69860;41;PP;3
1623;2;245;86311;84968;;64;ES;4
1623;3;407;170477;173306;51804;51;ES;3
1624;1;704;91760;86742;;59;PP;4
1624;1;1198;91760;86589;85662;59;ES;3
1624;2;632;84949;173539;170291;58;SH;3
1624;2;1011;91760;3548;91676;59;PP;4
1624;3;1147;180934;90162;86589;59;ES, ENG;1
1625;1;247;170426;170852;;45;PP;1
1625;1;729;165668;165204;85445;42;ES;1
1625;3;369;165668;;;42;ES;2
1626;1;389;84982;91646;171537;50;SH;3
1626;1;676;167985;91205;6920;37;ES;1
1626;1;863;85729;91205;175719;37;SH;3
1626;2;767;85729;143456;85371;37;PP;3
1626;3;761;91393;85715;85729;37;ES;3
1627;1;359;91701;88471;141910;40;PP;1
1627;2;367;147200;78851;;48;PP;1
1627;2;387;64290;91737;163876;48;PP;4
1627;2;899;62281;142951;85002;48;PP;4
1627;3;222;91701;141910;165507;40;PP;3
1627;3;734;85721;143155;62281;48;ES;2
1628;1;649;145309;165719;44171;65;PP;4
1628;2;514;173374;57790;165719;65;PP;1
1628;3;661;181350;86320;;65;ES;3
1628;3;682;168144;168506;85280;53;ES;4
1629;1;49;85908;87027;86973;55;ES;2
1629;1;390;141700;166654;91762;43;ES;3
1629;1;417;91762;166654;;43;ES;3
1629;1;687;1926;164498;;43;PP;2
1629;2;32;162844;177196;1926;43;PP;4
1629;2;77;181237;166654;75044;43;ES;1
1629;2;349;14261;19567;86909;43;PP;2
1629;3;314;77075;179371;166602;55;PP;1
1629;3;759;87076;75108;;55;ES;2
1630;2;783;169014;10274;164867;54;ES;4
1630;2;898;174265;174304;85610;46;PP;4
1630;OT1;216;142753;170737;85496;54;ES;3
1631;1;696;181277;143044;;61;ES;1
1631;1;1024;181277;166698;179829;61;PP;3
1631;2;52;85761;85049;59193;61;PP;2
1631;2;421;179158;59193;85049;61;ES;4
1631;2;455;85049;59193;86409;61;ES;2
1631;3;19;151592;85676;169109;62;ES;3
1631;3;34;163248;85676;57095;62;ES;1
1631;3;86;86149;85676;87113;62;PP;1
1631;3;260;85049;57136;85026;61;ES;2
1631;3;285;151592;163248;91679;62;ES;3
1631;3;774;86149;87113;57095;62;ES;4
1632;1;160;85664;91236;165725;63;PP;3
1632;1;468;79048;87075;79274;63;ES;3
1632;1;478;79274;79048;87075;63;ES;1
1632;2;138;79274;165725;174600;63;ES;3
1632;2;1071;152513;-1;37038;36;ES;3
1632;2;1161;162792;42262;168328;63;SH;1
1633;2;8;86537;87021;;38;ES;4
1633;3;290;170062;176213;169026;57;ES;4
1633;3;849;174824;86310;170740;57;PP;3
1634;1;428;176041;173798;;60;ES;3
1634;1;458;13266;139450;163733;49;ES;4
1634;1;584;91647;166708;176041;60;ES;3
1634;1;595;166708;91647;171921;60;ES;4
1634;1;941;173798;91670;;60;PP;4
1634;2;578;162954;139480;13266;49;PP;3
1634;2;611;139450;35205;86127;49;ES;4
1634;3;77;165656;165700;176032;60;ES;3
1634;3;90;91659;165656;166311;60;ES;3
1634;3;467;91647;91670;165700;60;ES;4
1635;1;185;79081;163665;86854;47;ES;3
1635;1;684;13338;91726;78827;47;ES;2
1635;1;938;174469;76520;168777;4837;ES;4
1635;1;956;91419;165038;;47;ES;3
1635;2;631;143569;79081;78827;47;PP;3
1635;2;896;165081;170544;13338;47;ES;1
1635;3;302;91726;79081;13338;47;ES;4
1635;3;615;3355;41500;91657;4837;PP;3
1635;3;979;168777;;;4837;ES;3
1636;2;68;177849;165382;36654;58;ES;1
1636;2;385;85020;79047;84949;58;ES;2
1636;2;924;169026;168102;176213;57;ES;1
1636;3;727;79047;141571;84949;58;ES;3
1636;3;895;173752;168102;87122;57;ES;1
1637;1;253;37026;91760;85662;59;ES;3
1637;1;440;163071;85930;;59;ES;3
1637;2;162;46673;163071;;59;ES;4
1637;2;616;90162;3548;;59;PP;4
1637;2;816;166563;37449;161621;38;ES;4
1637;2;972;85724;85504;86518;38;ES;4
1637;3;620;3548;86742;90162;59;PP;2
1638;1;546;86762;57206;173380;44;ES;3
1638;1;700;86649;59761;14148;4619;ES;3
1638;2;287;59761;16935;14148;4619;PP;1
1638;2;749;14148;79258;16935;4619;ES;2
1638;3;573;85479;86167;16935;4619;ES;1
1638;3;884;85480;74724;79115;44;PP;3
1638;3;1103;86167;44359;75065;4619;ES;1
1639;1;217;173209;57184;85280;53;ES;3
1639;1;592;86840;168506;74651;53;ES;3
1639;1;712;174003;57790;86320;65;PP;2
1639;1;1021;91741;91663;169601;53;ES;4
1639;3;1198;77987;85280;91663;53;ES, ENG;2
1640;1;306;62281;143155;;48;ES;3
1640;1;456;142951;85721;84962;48;PP;1
1640;1;590;142951;62281;84962;48;PP;2
1640;1;839;147200;86116;64290;48;ES;4
1640;2;522;43785;147200;;48;ES;3
1640;2;953;165377;175621;165403;40;ES;1
1640;3;306;171844;165507;91701;40;ES;3
1641;1;821;64460;144601;142951;48;ES;1
1641;1;892;85721;142951;147200;48;PP;3
1641;1;1041;147200;78851;142951;48;ES;1
1642;1;188;91393;85371;91395;37;ES;1
1642;1;726;143456;167985;91395;37;ES;1
1642;1;1025;17736;174413;86620;51;ES;3
1642;3;335;86421;91393;;37;ES;1
1642;3;713;85729;178714;143456;37;PP;1
1643;1;1125;168152;75044;170883;43;ES;4
1643;2;143;173745;59071;85854;36;ES;2
1643;2;279;84957;162844;170883;43;ES;1
1643;2;382;1926;91762;75044;43;ES;1
1643;3;653;166654;26024;1926;43;PP;2
1644;1;248;57779;86973;86314;55;ES;4
1644;2;425;164988;165725;87075;63;ES;1
1644;3;193;57779;75108;77075;55;ES;2
1644;3;708;175102;39852;;63;ES;2
1644;3;895;79274;39852;91236;63;PP;3
1644;3;1065;164988;79274;165725;63;PP;2
1645;1;582;91663;57184;74651;53;SH;3
1645;1;980;169087;170062;;57;ES;2
1645;2;67;84961;173396;57184;53;ES;1
1645;2;111;84961;87094;85280;53;ES;3
1645;2;223;74651;173396;84961;53;ES;3
1645;2;573;86858;87122;175668;57;PP;2
1645;2;588;34739;180890;170740;57;ES;2
1645;2;725;174824;85544;180890;57;ES;3
1645;3;899;168751;173752;169087;57;ES;1
1645;3;1054;170062;180890;;57;ES;2
1646;1;353;85972;85990;165204;42;ES;1
1646;2;901;86955;85565;171599;45;PP;3
1646;OT1;4;85972;85990;;42;ES;3
1647;1;18;41500;74735;;4837;ES;4
1647;1;176;166036;167048;162870;4837;PP;1
1647;1;649;173516;167048;;4837;ES;1
1647;3;626;85052;85719;41500;4837;ES;3
1647;3;955;167048;162547;74735;4837;ES;3
1648;2;389;85968;91659;163138;60;PP;1
1648;2;851;170399;165403;;40;PP;1
1649;1;870;8183;151588;;47;ES;1
1649;1;998;79081;78827;143569;47;PP;3
1649;2;697;143569;78827;91736;47;ES;4
1649;2;897;163665;83955;;47;ES;1
1649;3;97;163665;79081;83955;47;ES;3
1649;3;999;85975;85370;;52;PP;3
1650;1;210;168100;175599;;51;ES;1
1650;1;729;168757;85191;86620;51;ES;4
1650;1;1143;91741;168506;86840;53;PP;3
1650;2;282;175599;85380;164567;51;ES;3
1650;3;111;171536;164567;;51;ES;3
1650;3;623;86840;168144;168506;53;PP;3
1651;1;493;86649;38174;;4619;ES;4
1651;1;919;142554;163733;162954;49;ES;3
1651;1;1173;57200;44359;79258;4619;ES;3
1651;2;93;170129;142554;147572;49;ES;3
1651;2;532;86127;139480;86561;49;ES;4
1651;3;878;6993;31651;;4619;ES;2
1651;3;938;16935;14148;85479;4619;ES;3
1651;3;1148;61872;175611;;4619;ES, ENG;3
1652;1;686;19567;162844;84957;43;ES;3
1652;2;14;173909;173431;164498;43;ES;4
1652;2;239;170305;149232;;39;PP;1
1652;3;254;164498;75044;1926;43;PP;3
1652;3;896;19567;141700;26024;43;ES;1
1653;3;517;86646;3548;91760;59;ES;3
1653;3;694;90162;181028;37026;59;ES;4
1653;3;1113;86506;85504;;38;PP;4
1653;3;1198;91676;163071;164686;59;ES, ENG;1
1654;1;339;165725;85412;;63;ES;4
1654;1;444;39852;57259;174600;63;ES;3
1654;2;559;59071;91696;161625;36;PP;1
1654;2;792;86335;79274;;63;ES;3
1654;2;1067;168635;78599;;36;ES;4
1654;3;1045;173745;57173;-1;36;ES;1
1654;OT1;204;142547;152513;;36;ES;4
1655;1;548;57790;173826;75621;65;ES;4
1655;1;1137;59249;86320;;65;ES;4
1655;2;271;180676;149445;7080;56;ES;3
1655;2;300;181350;173374;174003;65;ES;3
1655;2;928;173374;165719;181350;65;PP;2
1655;2;1100;86943;145309;57790;65;ES;2
1655;3;409;173826;165719;86943;65;SH;4
1656;1;202;85761;85026;;61;ES;1
1656;1;1026;171803;87096;170490;64;ES;2
1656;3;133;17331;78668;78574;64;ES;4
1656;3;744;78471;180275;;64;ES;1
1656;3;1060;152852;87096;;64;ES;3
1657;1;127;85544;169026;170062;57;PP;3
1657;2;602;170291;170652;84949;58;PP;1
1657;3;488;165382;86415;168296;58;ES;3
1657;3;742;85020;173539;;58;ES;4
1657;3;1136;176213;86310;168102;57;ES;2
1658;1;182;91657;174469;162547;4837;SH;1
1658;2;231;166036;85719;;4837;PP;3
1658;3;54;85523;85306;170241;44;PP;2
1658;3;358;85015;163108;;44;PP;4
1658;3;989;85719;166036;;4837;ES;2
1658;3;1147;167048;74735;;4837;ES, ENG;1
1659;1;800;85721;142951;85002;48;PP;2
1659;1;818;86835;91702;86016;62;ES;2
1659;1;829;147200;163876;;48;ES;2
1659;2;325;85721;85002;;48;PP;1
1659;2;487;85676;87113;179056;62;PP;1
1659;2;1172;62281;143155;85721;48;ES;3
1659;3;1167;143155;62281;85721;48;ES, ENG;1
1660;1;991;85831;146123;;52;PP;4
1660;1;1111;175734;143569;;47;ES;1
1660;2;86;78827;91664;79081;47;ES;1
1660;3;613;149264;20423;165081;47;ES;3
1661;1;259;174413;164567;175599;51;PP;3
1661;1;1112;86840;173209;;53;ES;2
1661;2;170;85380;175599;150002;51;PP;2
1661;2;214;168757;86620;;51;SH;4
1661;3;335;38310;84961;168144;53;PP;1
1661;3;351;147494;143704;86840;53;PP;4
1661;OT1;202;168144;91663;84961;53;ES;2
1662;1;230;180404;147572;164962;49;ES;4
1662;1;519;31651;6993;86649;4619;ES;1
1662;2;6;14148;174093;86167;4619;ES;4
1662;3;141;142554;168931;170129;49;ES;3
1662;3;473;85815;174093;14148;4619;PP;3
1662;3;613;86167;75065;175611;4619;ES;1
1662;3;646;168931;86561;142554;49;ES;4
1662;3;1186;79258;61872;;4619;ES, ENG;1
1663;1;173;85435;44360;171423;41;PP;3
1663;1;301;85020;168296;79047;58;ES;2
1663;1;495;85435;44360;;41;PP;3
1663;2;114;177849;36654;;58;ES;3
1663;2;772;84949;91685;;58;ES;1
1663;2;858;86415;84949;;58;ES;2
1663;3;237;84949;170291;165382;58;ES;4
1663;3;334;86983;86121;171423;41;ES;3
1664;1;66;170874;;;42;ES;1
1664;1;171;85990;87080;91596;42;ES;3
1664;2;400;85990;166473;165204;42;ES;3
1664;3;587;175520;165278;11255;54;ES;4
1665;2;578;168152;26024;;43;ES;1
1665;3;157;163687;173323;176123;39;ES;3
1665;3;362;84957;173646;175689;43;ES;4
1665;3;450;85865;165119;170305;39;ES;4
1665;3;738;168152;1926;19567;43;ES;3
1666;1;314;74681;79120;85502;50;ES;3
1666;1;693;142972;79281;;46;ES;1
1666;2;203;174265;174304;57678;46;ES;4
1666;3;715;59805;142972;85610;46;ES;1
1666;3;886;143602;166220;979;50;SH;4
1666;3;1023;174304;174265;;46;ES;4
1666;3;1192;57678;86776;174265;46;ES, ENG;2
1667;1;658;85371;178714;163699;37;ES;3
1667;1;1156;85729;86421;75280;37;ES;2
1667;2;999;85729;85715;85371;37;ES;3
1667;3;402;175719;178714;85371;37;PP;3
1667;3;709;171599;44346;171588;45;PP;2
1667;3;1045;91393;86421;6920;37;ES;3
1668;1;1177;174003;165719;145309;65;PP;3
1668;2;1149;91676;91760;;59;ES;4
1668;3;329;3548;85930;86742;59;PP;1
1668;3;774;171504;91760;163071;59;ES;2
1668;3;1013;86742;3548;164686;59;PP;4
1669;1;768;166452;85829;170755;55;ES;3
1669;1;778;166452;85829;;55;ES;3
1669;2;392;79274;85412;174600;63;PP;4
1669;2;571;57779;75363;85908;55;ES;3
1669;3;95;91236;85563;162792;63;ES;3
1669;3;301;79274;86335;;63;ES;3
1670;1;134;180275;78471;86311;64;PP;3
1670;1;455;181277;179260;85761;61;ES;2
1670;1;531;38270;86311;84968;64;PP;1
1670;2;170;166698;179829;143044;61;PP;3
1670;2;703;166698;177152;57136;61;ES;4
1670;2;930;179158;85049;179829;61;ES;2
1670;3;1017;180275;78668;87096;64;PP;2
1670;3;1153;179260;170744;35273;61;ES, ENG;3
1670;3;1186;35273;179260;;61;ES, ENG;2
1671;1;379;173745;85854;;36;ES;1
1671;2;13;166563;91608;86537;38;ES;4
1671;2;873;91608;87021;85640;38;ES;1
1671;3;51;164179;59071;57173;36;PP;4
1671;3;1043;86506;85640;;38;PP;2
1672;1;63;161449;91674;85034;56;ES;3
1672;1;537;85544;86310;175668;57;ES;2
1672;2;147;91192;10537;91678;56;ES;3
1672;2;250;180890;170062;;57;ES;2
1672;2;664;34739;170740;85544;57;ES;1
1672;3;796;91192;85034;18240;56;ES;4
1673;1;107;86983;69860;;41;ES;1
1673;1;240;181350;165719;37836;65;ES;3
1673;2;368;57790;170454;181350;65;ES;3
1673;3;121;174003;37836;59249;65;ES;4
1673;3;714;171935;165555;69860;41;ES;3
1673;3;832;87101;86121;44360;41;ES;3
1674;2;198;171844;85148;142543;40;ES;2
1674;2;1186;163138;169781;;60;ES;1
1674;OT1;101;91659;169781;91670;60;ES;1
1675;1;766;44349;86797;91189;42;ES;4
1675;2;268;10274;165278;11255;54;ES;4
1675;2;823;85496;165505;173480;54;ES;3
1675;3;348;85841;164867;142753;54;ES;3
1675;3;877;87080;91189;44349;42;PP;3
1675;3;929;86797;87080;44349;42;PP;4
1676;1;385;59805;175533;91735;46;ES;1
1676;2;369;91646;85502;85960;50;ES;2
1676;2;715;141730;59805;85610;46;PP;4
1676;3;469;79245;85960;166220;50;ES;1
1676;3;541;166220;79245;91646;50;ES;2
1676;3;834;174304;91579;;46;ES;1
1676;3;917;174304;91735;59805;46;ES;4
1676;3;1128;169083;164673;79281;46;ES;4
1677;1;167;162870;166036;85719;4837;PP;3
1677;2;34;65162;162870;162547;4837;PP;4
1677;2;740;169774;168777;166036;4837;ES;4
1677;3;1137;173516;167048;171937;4837;ES;4
1678;1;1036;161449;18240;86810;56;ES;3
1678;2;855;164136;18240;;56;ES;4
1678;3;294;164136;20720;180982;56;ES;3
1679;1;979;64460;78851;;48;ES;4
1679;1;1048;78827;143569;163226;47;PP;2
1679;2;757;151588;13338;83955;47;ES;4
1679;3;61;143569;91726;78827;47;ES;3
1680;1;816;173516;162547;74735;4837;ES;3
1680;1;851;174469;168777;169774;4837;ES;4
1680;1;1081;167048;91657;85052;4837;ES;4
1680;2;106;91657;74735;162547;4837;ES;3
1680;2;1052;168931;147572;86561;49;PP;3
1680;3;289;91698;35205;;49;ES;4
1680;3;653;86561;139480;;49;ES;2
1681;1;584;86955;171588;85499;45;ES;4
1681;1;613;163687;149232;170305;39;ES;3
1681;1;706;170426;87043;;45;ES;4
1681;1;927;163609;57468;85330;39;PP;2
1681;2;477;37055;87043;85565;45;ES;1
1681;2;824;165119;177046;182048;39;ES;1
1681;3;680;86022;37055;44346;45;ES;3
1682;1;645;79258;14148;85815;4619;ES;4
1682;1;721;170744;179260;85761;61;ES;1
1682;1;1016;179158;179829;85026;61;ES;4
1682;1;1109;85049;143044;181277;61;ES;3
1682;2;129;85815;16935;75065;4619;ES;4
1682;2;650;175611;86649;;4619;ES;2
1682;2;784;181277;179829;166698;61;PP;3
1682;3;735;6993;31651;174093;4619;ES;2
1683;1;144;161434;178857;;54;ES;4
1683;1;1179;91660;91385;43760;50;ES;1
1683;2;77;85502;91660;85960;50;ES;3
1683;2;265;91754;84982;91660;50;ES;1
1683;2;998;10274;85496;165505;54;ES;4
1683;3;340;175520;85841;85496;54;ES;4
1683;3;667;147277;171537;;50;PP;2
1684;1;119;91760;91676;86742;59;PP;3
1684;1;1104;145309;57790;165719;65;PP;1
1684;3;55;37836;86320;44171;65;PP;4
1684;3;138;3548;86589;90162;59;ES;3
1684;3;662;37836;174003;;65;ES;2
1684;3;1016;91676;86742;;59;ES;4
1685;1;24;74724;85480;75066;44;ES;2
1685;1;819;86835;86016;91354;62;ES;2
1685;2;65;86149;179056;87113;62;ES;3
1685;2;595;74892;85209;37082;44;ES;3
1685;2;721;60526;168374;57095;62;ES;2
1685;2;903;148641;85480;143125;44;ES;2
1685;3;1152;143125;85480;74724;44;PP;4
1686;1;847;20720;91192;149445;56;ES;1
1686;2;128;179625;165667;;56;ES;4
1686;2;584;164136;85034;86315;56;PP;3
1686;2;998;85725;164567;58316;51;ES;4
1686;3;14;17736;85725;85380;51;PP;1
1686;3;454;85380;17736;;51;PP;1
1686;3;994;85034;179617;20720;56;ES;3
1687;1;134;69860;170420;85435;41;PP;3
1687;2;343;86406;44385;;41;PP;3
1687;3;493;86663;171935;85435;41;ES;1
1687;3;755;86506;37449;85640;38;PP;3
1687;3;819;86537;78465;44328;38;ES;2
1687;3;1162;87101;86983;86121;41;ES, ENG;1
1688;1;516;173967;170305;;39;PP;1
1688;1;744;85371;143456;;37;PP;1
1688;2;1014;173967;149232;170305;39;PP;4
1688;3;270;53330;170637;75280;37;ES;1
1688;3;503;174064;53330;6920;37;ES;1
1688;3;840;85371;178714;57121;37;PP;3
1688;3;1131;167985;85715;;37;ES, ENG;1
1688;3;1163;165119;85330;182048;39;ES;1
1689;2;678;59193;166698;170744;61;ES;1
1689;2;852;179158;179260;85761;61;ES;4
1689;3;473;166698;181277;143044;61;PP;4
1689;3;538;6993;31651;175611;4619;ES;3
1689;3;918;85815;16935;;4619;PP;1
1690;1;271;86943;173374;57790;65;ES;4
1690;1;1047;85168;85041;44171;65;PP;1
1690;2;761;86840;169601;173209;53;ES;1
1690;2;855;84961;173396;91663;53;ES;3
1690;2;1149;168506;91741;;53;PP;4
1690;3;82;181350;165719;145309;65;PP;4
1690;3;540;74651;91741;52609;53;ES;4
1691;1;195;57259;79048;;63;ES;2
1691;1;851;91758;91236;85664;63;PP;3
1691;1;952;85412;174600;79048;63;ES;2
1691;2;216;168328;91236;165725;63;ES;3
1691;2;575;142547;91696;169191;36;ES;4
1691;3;358;91758;39852;85664;63;PP;2
1691;3;665;91236;39852;85664;63;PP;2
1691;3;1029;42262;165725;164988;63;ES;1
1692;1;420;91660;91646;59213;50;ES;3
