PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
23393;2026;3721;54;4;1;1;0;0;1;1;0;0;64;0;9;0;0;4;3;0;3;3106;1105;279;0;0
23393;2025;554;9;2;0;0;0;0;0;0;0;0;70;0;5;0;0;1;0;0;1;2085;428;126;0;0
23393;2024;554;9;5;2;2;2;2;1;1;0;0;67;0;23;0;0;5;4;1;3;5359;747;222;0;0
23393;2023;554;9;5;0;3;2;-5;0;1;0;0;61;0;12;0;0;5;6;0;5;5230;1033;308;0;0
23401;2029;556;9;2;0;1;0;1;0;0;0;0;64;0;2;0;0;1;0;0;1;1616;436;297;0;0
23401;2028;556;9;2;0;1;2;2;0;1;0;0;54;0;3;0;0;1;1;0;1;1836;170;125;0;0
23401;2027;556;9;2;0;2;0;-3;0;1;0;0;56;0;6;0;0;1;1;0;2;1692;465;134;0;0
23401;2026;552;9;2;1;1;0;0;0;1;0;0;69;1;10;0;0;5;1;0;1;1982;705;87;0;0
23401;2025;552;9;5;0;3;12;1;0;1;0;0;68;0;10;0;0;10;3;2;3;4825;707;156;0;0
23401;2024;552;9;4;0;1;0;-5;0;0;0;0;70;0;11;0;0;3;6;2;6;3894;1193;61;0;0
23401;2023;552;9;2;0;0;0;-2;0;0;0;0;70;0;6;0;0;4;3;0;5;2102;42;238;0;0
23412;2029;572;3;6;1;0;2;-3;0;0;0;0;53;0;6;0;0;6;6;4;11;4043;53;921;0;0
23412;2028;572;3;5;1;0;14;0;0;0;0;0;63;0;9;0;0;5;1;4;13;4673;1641;376;0;0
23412;2027;572;3;7;1;3;2;-2;0;2;0;0;66;0;17;0;0;9;1;1;7;6254;1792;193;0;0
23412;2026;572;3;5;0;1;2;-3;0;0;0;0;65;0;4;0;0;11;2;1;10;4609;983;231;0;0
23412;2025;572;3;6;0;3;4;-2;0;3;0;0;64;0;14;0;0;9;3;2;7;4858;1493;113;0;0
23412;2023;39;1;1;0;0;0;1;0;0;0;0;78;0;4;0;0;3;1;0;1;742;300;204;0;0
23425;2029;170;33;1;0;1;0;1;0;0;0;0;46;0;1;0;0;1;0;0;1;966;0;63;0;0
23425;2028;170;33;1;0;0;2;0;0;0;0;0;58;0;0;0;0;1;0;1;0;579;73;212;0;0
23425;2023;47;1;1;0;1;0;1;0;0;0;0;68;0;3;0;0;4;1;1;1;984;0;302;0;0
23425;2024;47;1;1;0;0;0;-2;0;0;0;0;46;0;1;0;0;2;1;1;2;1209;78;89;0;0
23425;2025;47;1;1;0;0;2;-1;0;0;0;0;56;0;0;0;0;7;0;1;1;913;0;161;0;0
23431;2028;170;33;1;0;0;2;0;0;0;0;0;81;0;0;7;0;3;0;0;0;545;406;96;0;0
23431;2023;880;4;5;0;0;2;-2;0;0;0;0;70;0;5;46;24;11;0;1;2;3066;208;820;0;0
23431;2024;880;48;7;0;2;2;1;0;0;0;0;71;0;22;130;65;16;4;1;2;5513;2258;23;0;0
23448;2029;574;3;4;0;2;0;-2;0;0;0;0;54;0;3;9;4;0;1;2;0;2127;277;0;0;0
23448;2028;568;3;2;0;0;2;2;0;0;0;0;57;0;2;18;8;2;0;0;1;1450;131;21;0;0
23448;2027;568;3;4;2;1;0;1;1;0;0;0;56;1;3;9;5;1;2;1;1;2242;93;178;0;0
23448;2026;565;3;3;1;0;0;-3;0;0;0;0;63;0;8;12;6;3;5;2;5;3122;600;300;0;0
23448;2025;565;3;7;1;3;2;1;0;1;0;0;61;0;8;37;18;3;1;2;2;5608;1338;310;0;0
23448;2024;565;3;6;0;1;2;-2;0;1;0;0;64;0;8;5;3;3;0;2;3;4169;1360;447;0;0
23476;2028;497;23;5;1;0;2;-1;0;0;0;0;55;0;10;1;0;6;0;1;5;4059;135;267;0;0
23476;2027;497;23;7;0;0;2;-4;0;0;0;0;52;0;9;11;5;9;2;1;6;5225;238;456;0;0
23476;2026;497;23;6;0;1;4;1;0;0;0;0;58;0;5;3;2;5;1;1;5;4345;229;632;0;0
23476;2025;760;54;6;0;2;6;-6;0;0;0;0;57;0;6;5;2;5;2;2;1;4790;464;348;0;0
23476;2024;796;8;7;1;2;0;-2;0;0;1;1;60;0;16;21;13;4;3;1;6;5938;601;856;0;0
23476;2023;792;8;6;2;2;4;2;0;1;0;0;66;1;12;10;6;2;2;1;3;5542;689;786;0;0
23543;2029;3795;193;5;1;0;0;0;0;0;0;0;51;0;3;7;3;1;0;0;0;1305;0;125;0;0
23543;2028;3796;193;3;0;2;0;0;0;0;0;0;54;0;5;6;2;1;1;0;0;1207;157;289;0;0
23543;2027;3796;193;5;3;2;0;0;3;1;0;0;69;0;8;20;14;2;1;1;1;1894;1866;177;0;0
23543;2026;3796;193;5;0;1;4;-2;0;1;0;0;62;0;14;11;5;4;0;1;0;3925;785;321;0;0
23543;2024;51;1;1;0;1;2;1;0;0;0;0;57;0;2;2;1;1;0;0;0;324;70;15;0;0
23666;2029;2312;16;7;0;3;2;-3;0;3;0;0;55;0;2;77;38;3;1;0;2;5112;456;0;0;0
23666;2028;2312;16;7;0;1;0;-2;0;1;0;0;55;0;8;94;53;0;2;2;2;5336;994;48;0;0
23666;2027;2312;16;7;2;5;0;3;0;2;0;0;63;1;6;100;57;2;3;3;0;5141;1216;171;0;0
23666;2026;2312;16;7;4;1;2;2;2;0;0;0;61;1;14;68;41;1;2;1;3;4458;789;103;0;0
23666;2025;2312;16;6;0;4;2;1;0;2;0;0;63;0;11;66;41;6;0;2;7;3840;1261;44;0;0
23666;2024;2312;16;7;1;2;0;-4;1;1;0;0;58;0;14;93;48;2;3;1;9;5347;1119;0;0;0
23668;2029;1423;9;2;0;0;0;0;0;0;0;0;65;0;3;0;0;3;0;1;1;1779;242;246;0;0
23668;2028;1423;9;3;0;0;2;-2;0;0;0;0;54;0;2;0;0;2;0;0;3;2418;185;361;0;0
23668;2027;1423;9;2;0;0;2;-2;0;0;0;0;60;0;1;0;0;4;1;2;3;2073;392;153;0;0
23668;2026;1423;9;3;0;0;0;2;0;0;0;0;59;0;6;0;0;1;1;0;0;2741;533;256;0;0
23668;2025;1423;9;4;0;0;0;-3;0;0;0;0;65;0;8;0;0;4;0;2;3;4537;64;371;0;0
23668;2024;1423;9;5;0;1;0;-3;0;0;0;0;57;0;7;0;0;11;1;0;5;5106;86;615;0;0
23668;2023;1423;9;4;1;2;4;3;0;1;0;0;71;0;8;0;0;3;1;4;9;4072;310;714;0;0
23675;2029;481;22;7;1;1;8;-4;0;1;0;0;61;0;27;0;0;14;4;4;12;6291;1393;716;0;0
23675;2023;0;0;7;0;2;2;0;0;0;0;0;55;0;9;0;0;8;2;4;6;7437;47;324;0;0
23675;2024;0;0;7;0;2;8;1;0;0;0;0;53;0;11;0;0;4;2;5;7;7740;133;540;0;0
23675;2025;51;1;1;0;0;0;0;0;0;0;0;55;0;1;0;0;0;0;0;2;924;0;107;0;0
23675;2026;51;1;1;0;1;0;1;0;0;0;0;60;0;1;0;0;2;0;0;2;1066;0;317;0;0
23726;2027;46;1;1;0;0;0;0;0;0;0;0;55;0;1;0;0;1;0;0;1;772;0;46;0;0
23726;2026;46;1;1;0;1;0;0;0;0;0;0;57;0;3;0;0;1;0;0;0;897;184;16;0;0
23726;2025;46;1;1;0;0;0;-1;0;0;0;0;53;0;3;0;0;0;0;0;0;681;112;88;0;0
23726;2024;46;1;1;0;0;0;-1;0;0;0;0;49;0;2;0;0;1;0;1;2;738;0;172;0;0
23726;2023;2182;8;5;0;2;4;1;0;0;0;0;76;0;13;0;0;4;1;3;16;4660;1364;420;0;0
23779;2029;48;1;1;0;1;0;0;0;0;0;0;53;0;0;1;1;0;0;0;0;500;34;0;0;0
23779;2028;72;10;1;0;0;0;-1;0;0;0;0;56;0;0;0;0;0;0;0;0;620;135;0;0;0
23779;2023;14;0;3;2;4;0;0;2;4;0;0;66;0;3;28;12;2;0;0;0;1309;625;0;0;0
23779;2026;43;1;1;1;0;0;0;0;0;0;0;55;0;4;16;9;1;0;0;0;838;0;179;0;0
23779;2027;72;10;1;1;0;0;0;1;0;0;0;66;0;4;0;0;0;0;0;0;815;212;0;0;0
23802;2029;716;20;5;1;1;0;1;0;0;0;0;64;1;12;49;26;4;4;1;1;3186;155;801;0;0
23802;2028;716;20;2;2;1;0;1;0;1;0;0;71;2;7;46;22;4;0;0;1;1667;332;235;0;0
23802;2027;2188;20;3;2;0;0;3;0;0;0;0;69;0;7;46;27;5;1;0;1;2485;451;206;0;0
23802;2025;2529;20;3;1;0;2;2;0;0;0;0;66;1;8;52;28;8;0;0;4;3024;87;313;0;0
23867;2023;34;0;7;0;1;2;-1;0;0;0;0;55;0;4;2;2;4;3;0;1;3739;0;0;0;0
23867;2024;25;0;7;4;0;7;3;0;0;0;0;62;0;15;3;2;15;3;2;1;5311;146;55;1;1
23867;2025;25;0;7;1;2;6;-2;0;0;0;0;60;0;12;11;4;12;3;5;4;3864;30;717;0;0
23867;2026;25;0;5;1;0;11;1;0;0;1;0;58;1;8;14;9;16;3;2;1;4103;138;510;1;0
23867;2027;25;0;5;0;1;2;0;0;0;0;0;58;0;5;26;14;6;0;1;4;3274;0;317;0;0
23867;2027;4619;1;1;0;0;0;-1;0;0;0;0;52;0;2;1;0;1;0;0;1;957;0;174;0;0
23867;2028;57;1;1;0;1;4;0;0;0;0;1;70;0;0;8;3;3;0;1;0;869;128;142;0;0
23867;2029;57;1;1;0;1;2;1;0;0;0;0;73;0;1;13;6;1;0;0;0;824;0;0;0;0
23972;2029;736;2;6;0;2;2;-1;0;0;0;0;53;0;11;0;0;9;1;2;5;5500;912;338;0;0
23972;2028;736;2;7;0;2;0;1;0;0;0;0;53;0;9;0;0;9;1;1;7;5535;550;1248;0;0
23972;2027;736;2;7;0;2;2;0;0;0;0;0;58;0;4;0;0;7;0;5;10;4474;451;975;0;0
23972;2026;736;2;7;0;0;16;0;0;0;0;0;61;0;7;0;0;7;2;4;6;5964;1289;317;0;0
23972;2025;736;2;7;1;0;4;-4;0;0;0;0;57;0;12;0;0;6;3;3;5;6563;1213;159;0;0
23972;2024;736;2;7;1;1;4;-1;0;0;0;0;62;1;10;0;0;8;0;5;14;7171;283;914;0;0
23972;2023;736;2;7;0;0;8;-1;0;0;0;0;60;0;10;0;0;8;2;3;7;5842;951;415;0;0
24152;2028;39;1;1;0;0;0;0;0;0;0;0;61;0;1;0;0;1;1;2;0;579;0;412;0;0
24152;2027;53;1;1;0;0;0;0;0;0;0;0;65;0;1;0;0;0;0;1;2;1095;155;83;0;0
24152;2026;53;1;1;0;0;0;0;0;0;0;0;64;0;3;0;0;0;0;1;0;1008;0;33;0;0
24152;2025;53;1;1;1;0;0;0;0;0;0;0;68;0;1;0;0;1;0;1;1;1129;241;127;0;0
24152;2023;62;1;1;0;0;2;0;0;0;0;0;82;0;0;0;0;1;0;1;0;1218;0;8;0;0
25651;2028;517;83;7;0;3;4;3;0;1;0;1;62;0;12;0;0;9;3;2;7;6982;377;1217;0;0
25651;2023;751;2;7;1;1;12;-2;1;0;0;0;58;1;12;0;0;11;3;2;13;5393;1141;872;0;0
25651;2025;3800;193;6;2;0;0;4;1;0;0;0;65;0;14;0;0;15;0;3;12;5992;176;1462;0;0
25651;2026;3797;193;6;0;3;16;1;0;0;0;1;64;0;7;0;0;15;1;3;12;5683;319;1464;2;0
26070;2023;20;0;7;3;5;2;-2;0;0;0;0;64;0;21;1;1;19;7;3;2;6546;313;37;0;0
26070;2024;20;0;7;3;3;0;1;0;0;0;0;63;1;15;7;1;15;8;1;0;6469;129;263;0;0
26070;2025;20;0;6;1;0;0;-2;0;0;0;0;63;0;7;1;0;12;1;3;0;4768;142;206;0;0
26070;2026;20;0;7;0;1;2;4;0;0;0;0;61;0;14;55;17;11;7;6;2;5233;50;929;0;0
26070;2027;52;1;1;0;0;0;0;0;0;0;0;68;0;1;16;7;3;1;2;0;1004;80;114;0;0
26070;2027;20;0;3;0;1;2;2;0;0;0;0;62;0;3;14;3;4;2;3;2;2307;79;154;0;0
26070;2028;52;1;1;0;0;4;0;0;0;0;0;65;0;1;3;1;0;0;0;0;630;0;137;0;0
26070;2029;52;1;1;0;0;2;1;0;0;0;0;67;0;0;0;0;2;1;0;1;953;0;72;0;0
-1;2027;229;14;1;0;0;0;0;0;0;0;0;58;0;1;0;0;2;0;0;1;841;0;209;0;0
-1;2026;229;14;4;1;0;12;-1;0;0;0;0;55;0;2;0;0;3;4;1;2;4138;8;894;0;0
26541;2029;558;9;4;1;1;0;1;1;0;0;0;55;0;5;13;5;7;2;1;0;2145;458;94;0;0
26541;2028;558;9;3;0;0;0;0;0;0;0;0;58;0;1;24;15;0;0;2;0;1637;209;221;0;0
26541;2027;558;9;3;0;0;0;0;0;0;0;0;60;0;12;38;24;2;1;1;0;2647;624;0;0;0
26541;2024;58;1;1;0;0;0;0;0;0;0;0;53;0;2;3;2;0;0;0;0;353;25;77;0;0
26541;2023;783;8;7;4;0;2;0;2;0;0;0;64;0;18;11;7;5;5;0;5;6625;1746;13;0;0
26608;2029;1901;16;6;0;1;0;-2;0;0;0;0;61;0;5;0;0;7;0;1;9;5470;499;542;0;0
26628;2029;572;3;7;1;0;8;0;0;0;0;0;54;0;4;57;23;11;0;1;0;3376;0;1040;0;0
26628;2028;572;3;5;0;0;6;1;0;0;0;0;55;0;2;57;22;14;1;0;0;2933;6;840;0;0
26628;2027;572;3;6;1;1;0;-5;0;0;1;0;54;0;8;63;22;17;0;0;0;3436;0;819;0;0
26628;2026;572;3;5;0;0;2;-3;0;0;0;0;53;0;4;52;25;12;0;0;1;3748;11;660;0;0
26628;2025;572;3;7;4;0;4;0;2;0;0;0;61;0;13;123;68;10;3;1;0;5899;1924;67;0;0
26628;2024;572;3;4;0;1;4;0;0;0;0;0;69;0;6;76;38;9;1;4;2;3018;985;863;0;0
26628;2023;572;3;7;3;3;8;-3;1;1;0;0;65;2;14;112;46;19;6;1;3;6144;846;1546;0;0
26710;2028;36;1;1;0;0;0;0;0;0;0;0;59;0;1;0;0;2;1;0;0;979;0;327;0;0
26710;2027;61;1;1;0;0;0;0;0;0;0;0;63;0;2;0;0;1;0;0;3;624;194;199;0;0
26710;2026;61;1;1;0;1;0;1;0;0;0;0;55;0;2;0;0;3;0;0;2;1231;0;64;0;0
26710;2025;558;9;4;0;0;0;-2;0;0;0;0;59;0;10;0;0;5;0;1;4;4281;240;185;0;0
26710;2023;52;1;1;0;0;2;2;0;0;0;0;64;0;1;0;0;1;0;0;2;928;120;210;0;0
26886;2029;512;5;7;0;2;10;-2;0;0;0;1;50;0;6;0;0;10;1;1;6;4959;205;921;0;0
26886;2028;512;5;6;1;0;2;-2;0;0;0;0;52;0;7;1;0;9;2;3;8;4815;0;724;0;0
26886;2027;512;5;6;0;0;0;-3;0;0;0;0;53;0;6;0;0;3;1;2;5;4104;484;1388;0;0
26886;2026;518;5;2;0;2;0;-2;0;1;0;0;55;0;5;0;0;4;0;1;0;1656;319;352;0;0
26886;2025;518;5;7;0;1;4;5;0;0;0;0;56;0;11;0;0;10;2;4;4;6368;228;1304;0;0
26886;2024;887;4;5;0;1;0;-3;0;0;0;0;54;0;4;0;0;6;0;1;4;3939;45;902;0;0
26886;2023;887;4;4;0;0;0;2;0;0;0;0;56;0;7;0;0;3;1;0;2;3142;0;671;0;0
27503;2029;562;3;6;0;0;0;0;0;0;0;0;61;0;4;0;0;6;3;3;10;4865;290;721;0;0
27503;2028;562;3;4;0;1;0;-2;0;0;0;0;62;0;2;0;0;4;0;1;11;3539;31;555;0;0
27503;2027;562;3;4;0;1;0;-2;0;0;0;0;56;0;5;0;0;1;0;2;3;2614;64;323;0;0
27503;2026;562;3;6;1;0;0;0;0;0;0;0;63;0;3;0;0;3;2;3;10;5088;51;470;0;0
27503;2025;562;3;4;0;2;0;1;0;0;0;0;71;0;2;0;0;2;4;1;10;3584;487;648;0;0
27503;2024;885;48;7;0;2;0;-6;0;0;0;0;62;0;5;0;0;2;7;5;9;6993;522;451;0;0
27503;2023;569;3;4;0;1;0;1;0;0;0;0;73;0;4;0;0;1;0;0;9;3071;109;420;0;0
27793;2030;713;15;2;0;1;0;0;0;0;0;0;53;0;1;0;0;0;0;0;1;651;0;229;0;0
27793;2029;713;15;7;0;3;2;-1;0;0;0;0;58;0;1;0;0;5;0;2;9;5263;160;629;0;0
27793;2028;713;15;4;0;2;2;4;0;0;0;0;59;0;7;0;0;4;0;2;2;3053;538;144;0;0
27793;2027;711;15;7;0;1;2;0;0;0;0;0;63;0;16;0;0;9;0;5;10;5944;18;1441;0;0
27793;2025;705;15;7;0;2;2;1;0;0;0;0;62;0;13;0;0;6;1;5;11;6239;2216;0;0;0
27793;2024;705;15;3;0;2;2;1;0;1;0;0;61;0;10;0;0;2;0;3;4;2138;541;294;0;0
27793;2023;911;54;7;1;4;0;-2;0;1;0;1;64;0;16;0;0;4;7;3;15;6359;1833;669;0;0
28420;2029;754;54;3;0;0;0;1;0;0;0;0;52;0;3;1;0;1;0;0;4;1942;0;0;0;0
28420;2028;2197;54;5;0;1;0;3;0;0;0;0;51;0;5;14;7;2;1;0;3;2665;0;800;0;0
28420;2027;774;54;7;1;2;6;2;0;1;0;0;55;0;5;9;5;2;0;2;1;3871;465;0;0;0
28420;2026;774;54;6;1;1;0;1;0;0;0;0;60;1;15;3;1;2;3;1;1;4961;288;389;0;0
28420;2025;775;54;6;0;2;2;1;0;0;0;0;59;0;11;9;4;4;0;1;3;4133;186;151;0;0
28420;2024;775;54;5;1;0;2;-1;0;0;0;0;56;0;10;10;7;1;0;0;1;2790;216;25;0;0
28420;2023;775;54;4;0;1;2;2;0;0;0;0;65;0;5;5;2;4;0;0;1;3667;188;252;0;0
28514;2028;769;54;6;0;3;0;0;0;0;0;0;55;0;10;59;25;7;0;2;2;3160;0;267;0;0
28514;2027;769;54;5;0;0;0;1;0;0;0;0;52;0;3;28;14;4;1;1;2;2431;0;0;0;0
28514;2026;760;54;5;0;1;2;-1;0;0;0;0;56;0;6;46;21;5;0;1;4;3455;309;60;0;0
28514;2025;760;54;7;2;2;2;3;1;0;0;0;60;0;16;77;45;3;5;0;5;6186;467;523;0;0
28514;2024;772;54;5;0;0;2;-1;0;0;0;0;63;0;7;51;19;7;2;2;1;3427;56;694;0;0
28514;2023;505;23;7;3;3;4;8;0;0;0;0;69;1;12;79;45;7;0;5;5;5611;261;404;0;0
28603;2026;755;54;1;1;0;0;1;0;0;0;0;64;0;1;0;0;0;0;0;3;880;0;152;0;0
28603;2025;755;54;4;0;1;0;-2;0;1;0;0;51;0;3;0;0;0;0;1;3;2326;299;93;0;0
28603;2024;755;54;3;0;0;2;-2;0;0;0;0;53;0;1;0;0;1;1;0;1;2044;113;174;0;0
28603;2023;755;54;6;0;1;0;0;0;0;0;0;58;0;5;0;0;2;1;3;2;3846;88;45;0;0
28916;2026;1497;54;5;0;0;22;-2;0;0;0;0;54;0;2;0;0;13;2;1;0;2759;40;198;0;0
28916;2025;1497;54;7;0;0;2;-8;0;0;0;0;55;0;11;0;0;10;1;1;19;6624;0;563;0;0
28916;2024;1497;54;7;0;1;6;-4;0;0;0;0;57;0;2;0;0;16;6;2;18;6841;41;688;0;0
28916;2023;2529;20;5;0;1;0;-3;0;0;0;0;56;0;8;0;0;4;4;1;3;4432;119;1071;0;0
29084;2027;2199;54;6;1;2;2;4;0;0;1;0;57;1;5;9;4;14;4;0;5;3585;0;995;0;0
29084;2026;775;54;6;0;1;0;-4;0;0;0;0;56;0;11;26;17;10;2;1;2;3881;4;961;0;0
29084;2025;775;54;4;1;0;0;2;0;0;0;0;57;0;4;9;5;10;1;0;1;2222;0;325;0;0
29084;2024;775;54;3;0;0;4;2;0;0;0;0;58;0;1;15;6;12;0;0;2;2402;8;423;0;0
29084;2023;760;54;3;1;1;4;-2;0;0;0;0;70;0;8;26;14;6;2;1;1;2390;125;502;0;0
29096;2029;1931;128;3;0;1;4;-3;0;0;0;0;62;0;9;14;6;6;0;0;0;2423;329;170;0;0
29096;2028;1931;128;4;1;1;4;5;0;0;0;0;62;0;7;33;17;4;0;0;2;3643;146;213;0;0
29096;2027;1931;59;7;2;6;8;-5;0;3;0;1;70;0;8;129;72;14;4;6;3;5438;2017;68;0;0
29096;2026;1931;59;6;1;4;6;1;1;1;0;1;69;1;10;76;41;16;3;3;2;4362;1728;731;0;0
29096;2025;1931;59;6;0;0;18;-2;0;0;0;0;61;0;8;79;43;14;3;3;3;4706;247;1057;0;0
29096;2024;1931;59;4;1;3;28;5;0;0;0;0;66;0;4;44;20;13;1;1;2;2546;29;584;0;0
29096;2023;1922;59;5;1;1;6;2;0;0;0;0;63;0;10;84;49;8;2;3;3;4296;153;798;0;0
29372;2029;1923;128;1;0;0;0;0;0;0;0;0;50;0;1;0;0;0;0;0;0;320;43;86;0;0
29372;2028;1923;128;2;0;0;2;-2;0;0;0;0;50;0;1;0;0;1;1;2;0;976;246;150;0;0
29417;2029;566;3;7;0;0;2;-3;0;0;0;0;57;0;1;0;0;5;1;1;7;3989;0;668;0;0
29417;2028;566;3;7;0;3;0;1;0;0;0;0;55;0;2;0;0;4;2;0;7;3448;3;1142;0;0
29417;2027;566;3;1;0;0;0;-2;0;0;0;0;53;0;1;0;0;0;0;1;0;823;0;302;0;0
29417;2026;566;3;6;0;0;0;4;0;0;0;0;59;0;7;0;0;5;0;3;7;4962;11;436;0;0
29417;2025;576;3;5;0;1;2;-1;0;0;0;0;58;0;5;0;0;6;0;0;1;4112;457;309;0;0
29417;2023;564;3;4;0;1;0;-2;0;0;0;0;62;0;4;0;0;2;0;0;1;2568;175;354;0;0
29417;2024;576;3;3;0;0;2;0;0;0;0;0;65;0;2;0;0;5;1;3;1;2833;85;253;0;0
29427;2029;572;3;6;0;2;2;2;0;0;0;0;65;0;9;0;0;6;1;1;8;4559;93;728;0;0
29427;2028;572;3;4;1;1;2;-1;0;0;0;0;61;0;2;0;0;2;0;1;6;3395;6;876;0;0
29427;2023;571;3;1;0;0;0;-2;0;0;0;0;56;0;0;0;0;3;2;2;1;1133;287;74;0;0
29427;2024;568;3;5;0;1;6;-4;0;0;0;0;65;0;10;0;0;7;1;2;8;4498;283;1140;0;0
29427;2025;568;3;7;3;0;26;-6;2;0;0;0;64;0;17;0;0;4;2;2;9;6125;1876;758;0;0
29427;2026;564;3;5;0;2;2;0;0;0;0;0;61;0;8;0;0;7;0;1;8;4506;166;447;0;0
29427;2027;878;48;7;0;0;4;2;0;0;0;0;62;0;13;0;0;6;0;1;6;5334;147;870;0;0
29491;2029;4839;32;1;0;0;0;-2;0;0;0;0;37;0;0;0;0;1;0;0;0;854;0;4;0;0
29491;2026;4919;32;1;0;1;0;2;0;0;0;0;75;0;3;0;0;2;0;1;1;1474;82;0;0;0
29491;2025;80;10;1;0;2;0;-1;0;1;0;0;66;0;1;0;0;1;0;0;5;1183;43;197;0;0
29491;2024;80;10;1;0;0;6;0;0;0;0;0;55;0;0;0;0;1;0;0;2;1049;32;76;0;0
29491;2023;191;14;4;0;2;0;0;0;0;0;0;72;0;5;0;0;6;3;6;13;4748;351;412;0;0
29564;2029;2158;134;6;0;2;0;3;0;0;0;0;64;0;7;0;0;7;0;4;7;5968;0;766;0;0
29564;2028;2158;134;6;0;2;2;2;0;0;0;0;70;0;3;0;0;12;0;8;10;6336;9;905;0;0
29564;2023;4619;1;1;0;0;0;-1;0;0;0;0;54;0;0;0;0;1;0;0;1;838;0;127;0;0
29564;2024;25;0;7;1;0;4;-1;0;0;0;0;54;0;3;19;7;9;5;3;6;3693;0;450;0;0
29623;2029;558;9;2;2;0;0;-3;1;0;0;0;47;1;4;0;0;3;1;0;1;1200;77;0;0;0
29623;2028;558;9;3;0;0;0;-1;0;0;0;0;56;0;3;1;0;11;0;1;1;1885;0;101;0;0
29623;2027;558;9;3;0;1;0;0;0;0;0;0;60;0;2;22;10;9;1;2;0;1570;0;300;0;0
29623;2026;558;9;3;1;0;2;-1;0;0;0;0;60;0;2;36;18;6;0;1;1;2399;0;0;0;0
29623;2025;558;9;4;0;0;0;-6;0;0;0;0;55;0;5;30;14;7;0;0;4;3256;0;7;0;0
29623;2024;558;9;4;1;0;0;-1;0;0;0;0;60;1;5;3;0;8;2;2;1;3154;678;0;0;0
29623;2023;558;9;5;2;2;4;2;0;0;0;0;72;0;12;4;1;6;2;0;5;4497;101;557;0;0
29672;2028;2306;16;5;1;1;4;2;0;0;0;0;53;0;11;0;0;5;1;0;2;5421;345;546;0;0
29672;2027;2306;16;7;1;1;4;-1;0;0;0;0;54;0;7;0;0;13;1;1;5;6151;0;1532;0;0
29672;2026;2306;16;7;0;0;17;-1;0;0;0;0;52;0;5;0;0;7;0;2;6;6330;48;853;0;0
29672;2025;2306;16;4;0;1;0;2;0;1;0;0;67;0;8;0;0;4;1;1;4;3692;1048;380;0;0
29672;2024;2306;16;6;0;1;0;4;0;0;0;0;59;0;8;0;0;10;0;1;4;6576;360;569;0;0
29672;2023;2306;16;6;2;3;0;0;0;0;0;0;60;0;12;0;0;10;1;3;5;6400;645;635;0;0
30382;2027;490;22;5;2;3;2;-1;1;2;0;0;65;1;7;82;46;0;3;1;3;3985;953;38;0;0
30382;2026;490;22;2;1;0;2;0;0;0;0;0;59;1;6;26;12;0;0;0;1;1562;223;65;0;0
30382;2025;490;22;6;0;5;4;0;0;2;0;0;71;0;7;117;61;11;3;5;2;5646;1304;89;0;0
30382;2024;490;22;5;0;7;2;3;0;2;0;0;72;0;11;74;42;10;2;4;5;4150;430;524;0;0
30382;2023;490;22;3;0;2;0;1;0;1;0;0;82;0;6;57;31;3;2;2;1;2676;927;251;0;0
30383;2030;4715;32;1;0;0;0;2;0;0;0;0;53;0;0;0;0;0;0;0;0;843;75;0;0;0
30383;2029;4715;32;1;0;0;0;-1;0;0;0;0;48;0;1;0;0;0;0;0;0;787;0;0;0;0
30383;2027;4715;32;1;0;1;2;-1;0;0;0;0;58;0;4;0;0;1;0;2;0;883;0;18;0;0
30442;2029;545;24;6;2;3;2;1;1;0;0;0;61;0;12;100;56;3;0;3;0;4425;1273;34;0;0
30442;2028;545;24;7;0;4;2;-4;0;0;0;0;64;0;13;45;21;2;1;2;8;5628;984;22;0;0
30442;2027;545;24;6;3;3;0;7;0;1;0;0;73;2;13;80;43;9;1;5;3;5418;1523;0;0;0
30442;2026;545;24;4;3;2;2;7;0;0;0;0;65;1;10;55;33;7;2;2;0;4070;282;101;0;0
30442;2025;545;24;6;0;2;0;-1;0;0;0;0;61;0;8;79;37;10;0;0;4;5283;25;343;0;0
30442;2024;551;24;6;1;2;0;1;1;0;0;0;69;0;11;68;33;4;2;4;8;5195;126;407;0;0
30442;2023;546;24;6;1;2;0;1;0;1;0;0;71;0;14;51;29;1;3;2;5;3597;1025;131;0;0
31074;2027;876;48;7;3;2;2;1;0;2;1;0;71;0;18;9;3;3;0;2;3;5743;1855;436;0;0
31074;2026;876;4;6;1;3;4;1;0;0;0;0;63;0;14;3;3;9;0;2;4;4426;1134;290;0;0
31074;2025;876;4;6;2;2;0;3;0;0;1;0;60;2;15;8;4;7;3;3;1;5309;113;479;0;0
31074;2024;876;4;5;0;1;4;-1;0;0;0;0;68;0;6;2;1;4;1;2;6;3805;1345;0;0;0
31074;2023;876;4;3;2;1;4;0;1;1;0;0;71;0;4;0;0;2;0;0;3;2660;866;0;0;0
31378;2028;2188;20;4;0;0;0;2;0;0;0;0;57;0;1;3;0;4;0;1;4;2129;253;315;0;0
31419;2026;4839;32;1;0;2;0;3;0;0;0;0;79;0;3;20;13;0;1;0;0;1193;90;15;0;0
